project	bugNumber	assignmentDate	ourTopRecommendedRealAssignee	ourTopRecommendedRealAssigneeRank	totalCommunityMembers	realAssigneesTillNow
adobe/brackets	148	Mon Jan 30 22:39:20 MST 2012	njx	250	310	njx
adobe/brackets	283	Sat Mar 10 00:30:49 MST 2012	peterflynn	307	310	peterflynn
adobe/brackets	426	Thu Mar 15 22:56:03 MDT 2012	peterflynn	1	310	peterflynn
adobe/brackets	852	Sun May 13 06:09:39 MDT 2012	ryanstewart	103	310	ryanstewart
adobe/brackets	852	Tue May 15 21:55:00 MDT 2012	ryanstewart	1	310	ryanstewart
adobe/brackets	852	Mon May 21 18:44:54 MDT 2012	ryanstewart	1	310	jasonsanjose, ryanstewart
adobe/brackets	971	Tue Jun 12 21:13:20 MDT 2012	gruehle	41	310	gruehle
adobe/brackets	971	Wed Jun 13 18:11:21 MDT 2012	gruehle	1	310	tvoliter, gruehle
adobe/brackets	971	Wed Jun 13 22:57:15 MDT 2012	gruehle	1	310	peterflynn, tvoliter, gruehle
adobe/brackets	1280	Sat Jul 21 01:02:15 MDT 2012	redmunds	250	310	redmunds
adobe/brackets	1606	Wed Oct 03 11:56:02 MDT 2012	denniskehrig	95	310	denniskehrig
adobe/brackets	510	Wed Oct 03 13:25:32 MDT 2012	denniskehrig	1	310	denniskehrig
adobe/brackets	1606	Wed Oct 03 19:34:01 MDT 2012	denniskehrig	1	310	jasonsanjose, denniskehrig
adobe/brackets	1256	Thu Oct 04 13:36:48 MDT 2012	denniskehrig	1	310	denniskehrig
adobe/brackets	510	Thu Oct 04 18:19:32 MDT 2012	denniskehrig	1	310	redmunds, denniskehrig
adobe/brackets	1256	Wed Oct 10 16:08:24 MDT 2012	denniskehrig	1	310	raymondlim, denniskehrig
adobe/brackets	1526	Thu Oct 18 17:54:13 MDT 2012	jdiehl	27	310	jdiehl
adobe/brackets	510	Thu Oct 18 23:22:31 MDT 2012	denniskehrig	1	310	peterflynn, redmunds, denniskehrig
adobe/brackets	2432	Sat Dec 29 22:08:10 MST 2012	soswow	175	310	soswow
adobe/brackets	1974	Fri Jan 04 15:53:05 MST 2013	dangoor	244	310	dangoor
adobe/brackets	2432	Tue Jan 08 19:14:11 MST 2013	soswow	1	310	soswow, jasonsanjose
adobe/brackets	1974	Thu Jan 10 00:31:14 MST 2013	dangoor	1	310	jasonsanjose, dangoor
adobe/brackets	2528	Mon Jan 14 22:45:14 MST 2013	jasonsanjose	2	310	jasonsanjose
adobe/brackets	2528	Tue Jan 15 07:24:40 MST 2013	jasonsanjose	1	310	jasonsanjose, njx
adobe/brackets	277	Wed Jan 16 21:35:21 MST 2013	redmunds	3	310	redmunds
adobe/brackets	2520	Thu Jan 24 23:30:09 MST 2013	jasonsanjose	2	310	jasonsanjose
adobe/brackets	2600	Fri Jan 25 13:58:06 MST 2013	dangoor	8	310	dangoor
adobe/brackets	2625	Fri Jan 25 14:32:19 MST 2013	dangoor	7	310	dangoor
adobe/brackets	2625	Fri Jan 25 19:16:36 MST 2013	dangoor	1	310	raymondlim, dangoor
adobe/brackets	2600	Fri Jan 25 23:59:11 MST 2013	dangoor	1	310	jasonsanjose, dangoor
adobe/brackets	2688	Mon Jan 28 18:30:10 MST 2013	kjgorman	72	310	kjgorman
adobe/brackets	1913	Mon Jan 28 22:56:54 MST 2013	jasonsanjose	2	310	jasonsanjose
adobe/brackets	2563	Mon Jan 28 22:56:54 MST 2013	jasonsanjose	1	310	jasonsanjose
adobe/brackets	1997	Tue Jan 29 20:38:29 MST 2013	dangoor	5	310	dangoor
adobe/brackets	2688	Tue Jan 29 21:30:34 MST 2013	kjgorman	1	310	redmunds, kjgorman
adobe/brackets	2606	Tue Jan 29 21:56:40 MST 2013	dangoor	7	310	dangoor
adobe/brackets	2606	Wed Jan 30 15:51:59 MST 2013	dangoor	1	310	dangoor
adobe/brackets	2606	Wed Jan 30 17:52:19 MST 2013	dangoor	1	310	gruehle, dangoor
adobe/brackets	2547	Thu Jan 31 23:36:47 MST 2013	jasonsanjose	1	310	jasonsanjose
adobe/brackets	2820	Fri Feb 08 15:34:37 MST 2013	dangoor	3	310	dangoor
adobe/brackets	2820	Fri Feb 08 19:44:56 MST 2013	dangoor	1	310	raymondlim, dangoor
adobe/brackets	1994	Sat Feb 16 00:42:50 MST 2013	peterflynn	3	310	peterflynn
adobe/brackets	2967	Mon Mar 04 16:17:54 MST 2013	denniskehrig	7	310	denniskehrig
adobe/brackets	3032	Mon Mar 11 21:35:55 MDT 2013	jasonsanjose	1	310	jasonsanjose
adobe/brackets	1863	Thu Mar 14 21:19:22 MDT 2013	redmunds	2	310	redmunds
adobe/brackets	2858	Thu Mar 14 22:00:47 MDT 2013	iwehrman	53	310	iwehrman
adobe/brackets	3163	Tue Mar 19 18:03:07 MDT 2013	dangoor	5	310	dangoor
adobe/brackets	3163	Wed Mar 20 02:13:26 MDT 2013	dangoor	1	310	dangoor
adobe/brackets	2608	Wed Mar 20 14:58:34 MDT 2013	dangoor	2	310	dangoor
adobe/brackets	3327	Wed Apr 03 22:46:00 MDT 2013	raymondlim	8	310	raymondlim
adobe/brackets	2608	Thu Apr 04 13:05:14 MDT 2013	dangoor	1	310	dangoor
adobe/brackets	3372	Tue Apr 09 23:04:40 MDT 2013	jasonsanjose	2	310	jasonsanjose
adobe/brackets	3394	Wed Apr 10 02:19:33 MDT 2013	jasonsanjose	1	310	jasonsanjose
adobe/brackets	3372	Wed Apr 10 03:20:22 MDT 2013	jasonsanjose	1	310	redmunds, jasonsanjose
adobe/brackets	3605	Thu Apr 25 16:45:34 MDT 2013	eztierney	70	310	eztierney
adobe/brackets	3606	Thu Apr 25 16:45:34 MDT 2013	eztierney	15	310	eztierney
adobe/brackets	3605	Fri May 03 19:04:57 MDT 2013	eztierney	1	310	eztierney, dloverin
adobe/brackets	3606	Fri May 03 19:04:57 MDT 2013	eztierney	2	310	eztierney, dloverin
adobe/brackets	3761	Mon May 20 22:16:16 MDT 2013	jasonsanjose	1	310	jasonsanjose
adobe/brackets	3792	Mon May 20 22:16:16 MDT 2013	jasonsanjose	1	310	jasonsanjose
adobe/brackets	3974	Mon Jun 03 19:32:57 MDT 2013	kjgorman	12	310	kjgorman
adobe/brackets	3974	Tue Jun 04 04:04:15 MDT 2013	kjgorman	1	310	kjgorman, njx
adobe/brackets	2957	Tue Jun 25 18:37:58 MDT 2013	jasonsanjose	1	310	jasonsanjose
adobe/brackets	4333	Thu Jul 04 14:41:12 MDT 2013	busykai	191	310	busykai
adobe/brackets	4404	Tue Jul 09 22:07:56 MDT 2013	jasonsanjose	1	310	jasonsanjose
adobe/brackets	4404	Thu Jul 11 21:06:23 MDT 2013	jasonsanjose	1	310	peterflynn, jasonsanjose
adobe/brackets	4333	Tue Jul 16 04:49:25 MDT 2013	busykai	2	310	raymondlim, busykai
adobe/brackets	4446	Fri Jul 19 05:33:40 MDT 2013	g-palmer	220	310	g-palmer
adobe/brackets	4869	Tue Aug 06 00:13:51 MDT 2013	zaggino	210	310	zaggino
adobe/brackets	4870	Tue Aug 06 00:13:51 MDT 2013	zaggino	19	310	zaggino
adobe/brackets	4762	Wed Aug 14 12:50:05 MDT 2013	testower	232	310	testower
adobe/brackets	4721	Fri Aug 16 14:31:05 MDT 2013	dangoor	2	310	dangoor
adobe/brackets	4721	Fri Aug 16 18:06:06 MDT 2013	dangoor	2	310	njx, dangoor
adobe/brackets	4750	Fri Aug 16 20:13:10 MDT 2013	raymondlim	8	310	raymondlim
adobe/brackets	4762	Fri Aug 16 20:15:01 MDT 2013	testower	2	310	raymondlim, testower
adobe/brackets	4623	Wed Aug 28 19:12:04 MDT 2013	dangoor	4	310	dangoor
adobe/brackets	4623	Thu Aug 29 18:53:06 MDT 2013	dangoor	1	310	njx, dangoor
adobe/brackets	5093	Mon Sep 09 19:19:11 MDT 2013	jasonsanjose	1	310	jasonsanjose
adobe/brackets	5006	Tue Sep 10 19:50:24 MDT 2013	dangoor	2	310	dangoor
adobe/brackets	5275	Mon Sep 23 13:36:32 MDT 2013	marcelgerber	196	310	marcelgerber
adobe/brackets	5310	Mon Sep 23 22:41:53 MDT 2013	busykai	12	310	busykai
adobe/brackets	5310	Tue Sep 24 22:02:52 MDT 2013	busykai	2	310	raymondlim, busykai
adobe/brackets	5362	Fri Sep 27 16:13:41 MDT 2013	busykai	9	310	busykai
adobe/brackets	5362	Sat Sep 28 00:00:50 MDT 2013	busykai	1	310	ingorichter, busykai
adobe/brackets	5554	Thu Oct 17 20:56:25 MDT 2013	jukkah	240	310	jukkah
adobe/brackets	5537	Thu Oct 24 21:32:53 MDT 2013	ingorichter	17	310	ingorichter
adobe/brackets	5554	Fri Oct 25 22:14:48 MDT 2013	jukkah	1	310	jukkah, couzteau
adobe/brackets	5575	Fri Nov 01 00:19:42 MDT 2013	njx	7	310	njx
adobe/brackets	5699	Sun Nov 03 16:46:24 MST 2013	redmunds	3	310	redmunds
adobe/brackets	5912	Sat Nov 09 01:21:43 MST 2013	couzteau	22	310	couzteau
adobe/brackets	6018	Wed Nov 20 16:24:50 MST 2013	dangoor	2	310	dangoor
adobe/brackets	52	Sun Nov 24 23:10:02 MST 2013	busykai	14	310	busykai
adobe/brackets	6142	Fri Nov 29 18:33:52 MST 2013	busykai	7	310	busykai
adobe/brackets	6142	Mon Dec 02 20:58:10 MST 2013	busykai	1	310	raymondlim, busykai
adobe/brackets	4580	Tue Dec 24 05:11:11 MST 2013	stowball	58	310	stowball
adobe/brackets	4580	Fri Jan 03 20:37:57 MST 2014	stowball	2	310	stowball, couzteau
adobe/brackets	6441	Thu Jan 09 21:58:28 MST 2014	busykai	6	310	busykai
adobe/brackets	6531	Wed Jan 15 16:04:14 MST 2014	dangoor	2	310	dangoor
adobe/brackets	6531	Wed Jan 15 17:16:10 MST 2014	dangoor	1	310	bchintx, dangoor
adobe/brackets	6441	Wed Jan 15 18:26:31 MST 2014	busykai	1	310	ingorichter, busykai
adobe/brackets	6647	Sun Jan 26 22:03:24 MST 2014	busykai	5	310	busykai
adobe/brackets	6647	Mon Jan 27 13:05:32 MST 2014	busykai	2	310	busykai, dangoor
adobe/brackets	6828	Wed Feb 12 04:09:39 MST 2014	busykai	6	310	busykai
adobe/brackets	5958	Tue Feb 18 19:04:31 MST 2014	dangoor	2	310	dangoor
adobe/brackets	6241	Tue Feb 18 19:04:31 MST 2014	dangoor	2	310	dangoor
adobe/brackets	6954	Sun Feb 23 17:04:30 MST 2014	raymondlim	6	310	raymondlim
adobe/brackets	6828	Wed Feb 26 19:31:41 MST 2014	busykai	2	310	redmunds, busykai
adobe/brackets	7161	Tue Mar 11 19:29:12 MDT 2014	dangoor	2	310	dangoor
adobe/brackets	7161	Wed Mar 12 02:18:24 MDT 2014	dangoor	1	310	dangoor
adobe/brackets	7229	Thu Mar 20 15:12:10 MDT 2014	dangoor	1	310	dangoor
adobe/brackets	7280	Fri Mar 21 18:58:57 MDT 2014	winek	290	310	winek
adobe/brackets	6661	Fri Mar 28 22:01:50 MDT 2014	busykai	3	310	busykai
adobe/brackets	7307	Tue Apr 01 07:43:28 MDT 2014	peterflynn	5	310	peterflynn
adobe/brackets	7418	Sat Apr 05 12:14:17 MDT 2014	oslego	144	310	oslego
adobe/brackets	7442	Fri Apr 18 13:28:55 MDT 2014	dangoor	2	310	dangoor
adobe/brackets	7442	Fri Apr 18 21:45:20 MDT 2014	dangoor	1	310	redmunds, dangoor
adobe/brackets	7611	Thu Apr 24 00:09:03 MDT 2014	zaggino	10	310	zaggino
adobe/brackets	7611	Thu Apr 24 00:26:04 MDT 2014	zaggino	3	310	redmunds, zaggino
adobe/brackets	7673	Wed May 07 10:55:52 MDT 2014	fezvrasta	98	310	fezvrasta
adobe/brackets	7673	Thu May 22 20:47:36 MDT 2014	fezvrasta	1	310	redmunds, fezvrasta
adobe/brackets	7905	Mon Jun 02 19:42:06 MDT 2014	sbruchmann	75	310	sbruchmann
adobe/brackets	8541	Thu Jul 24 20:59:00 MDT 2014	jeffrybooher	237	310	jeffrybooher
adobe/brackets	8712	Mon Aug 11 09:55:26 MDT 2014	denisov21	109	310	denisov21
adobe/brackets	8800	Mon Aug 18 21:26:40 MDT 2014	larz0	273	310	larz0
adobe/brackets	9114	Wed Sep 17 20:53:43 MDT 2014	jeffrybooher	26	310	jeffrybooher
adobe/brackets	9114	Fri Sep 19 23:03:52 MDT 2014	jeffrybooher	2	310	peterflynn, jeffrybooher
adobe/brackets	9294	Mon Sep 29 12:10:54 MDT 2014	dangoor	1	310	dangoor
adobe/brackets	7459	Wed Oct 01 20:49:06 MDT 2014	busykai	3	310	busykai
adobe/brackets	9424	Fri Oct 03 16:39:42 MDT 2014	jeffrybooher	15	310	jeffrybooher
adobe/brackets	9510	Tue Oct 21 16:15:58 MDT 2014	dangoor	1	310	dangoor
adobe/brackets	9706	Mon Oct 27 22:08:49 MDT 2014	jeffrybooher	9	310	jeffrybooher
adobe/brackets	9528	Thu Nov 06 19:07:38 MST 2014	jacse	218	310	jacse
adobe/brackets	7459	Fri Nov 21 23:33:22 MST 2014	busykai	1	310	redmunds, busykai
adobe/brackets	9975	Wed Nov 26 02:10:35 MST 2014	busykai	4	310	busykai
adobe/brackets	9975	Tue Dec 02 20:09:35 MST 2014	busykai	2	310	redmunds, busykai
adobe/brackets	6558	Wed Dec 03 01:37:20 MST 2014	ingorichter	12	310	ingorichter
adobe/brackets	10142	Thu Dec 11 18:24:02 MST 2014	busykai	5	310	busykai
adobe/brackets	6661	Thu Dec 11 22:14:21 MST 2014	busykai	1	310	ingorichter, busykai
adobe/brackets	10259	Sun Dec 21 16:03:03 MST 2014	sbruchmann	26	310	sbruchmann
adobe/brackets	10259	Sun Dec 21 16:15:21 MST 2014	sbruchmann	3	310	sbruchmann, redmunds
adobe/brackets	10229	Mon Dec 22 23:06:18 MST 2014	busykai	3	310	busykai
adobe/brackets	10239	Sat Dec 27 21:56:25 MST 2014	busykai	3	310	busykai
adobe/brackets	10142	Wed Jan 14 22:40:40 MST 2015	busykai	1	310	redmunds, busykai
adobe/brackets	10516	Wed Feb 04 18:15:50 MST 2015	sebaslv	83	310	sebaslv
adobe/brackets	10229	Wed Feb 25 09:15:03 MST 2015	busykai	1	310	prafulvaishnav, busykai
adobe/brackets	10754	Fri Mar 20 11:38:31 MDT 2015	prksingh	60	310	prksingh
adobe/brackets	10786	Tue Mar 24 03:07:23 MDT 2015	humphd	222	310	humphd
adobe/brackets	10984	Thu Apr 23 13:06:40 MDT 2015	petetnt	82	310	petetnt
adobe/brackets	10965	Thu Apr 23 15:01:30 MDT 2015	humphd	22	310	humphd
adobe/brackets	10965	Fri May 08 16:05:58 MDT 2015	humphd	1	310	humphd, busykai
adobe/brackets	11088	Mon May 18 20:20:25 MDT 2015	jeffrybooher	16	310	jeffrybooher
adobe/brackets	11088	Wed May 20 05:24:32 MDT 2015	jeffrybooher	2	310	jeffrybooher, nethip
adobe/brackets	10786	Tue May 26 06:24:14 MDT 2015	humphd	1	310	humphd, nethip
adobe/brackets	10821	Sun May 31 20:53:03 MDT 2015	marcelgerber	25	310	marcelgerber
adobe/brackets	11552	Thu Aug 06 20:28:53 MDT 2015	zaggino	8	310	zaggino
adobe/brackets	11552	Fri Sep 11 12:02:04 MDT 2015	zaggino	2	310	abose, zaggino
adobe/brackets	11773	Tue Oct 06 12:12:38 MDT 2015	petetnt	17	310	petetnt
adobe/brackets	11953	Wed Nov 25 10:49:43 MST 2015	borax12	82	310	borax12
adobe/brackets	11963	Tue Dec 01 07:44:25 MST 2015	petetnt	12	310	petetnt
adobe/brackets	11963	Tue Dec 01 10:07:59 MST 2015	petetnt	1	310	petetnt, abose
adobe/brackets	10574	Sun Jan 03 19:26:57 MST 2016	ficristo	182	310	ficristo
adobe/brackets	11953	Mon Jan 11 06:03:04 MST 2016	borax12	3	310	borax12
adobe/brackets	11953	Mon Jan 11 07:13:05 MST 2016	borax12	1	310	borax12
adobe/brackets	11826	Sat Jan 30 09:50:17 MST 2016	petetnt	9	310	petetnt
adobe/brackets	11826	Fri Feb 05 07:01:05 MST 2016	petetnt	1	310	petetnt
adobe/brackets	12332	Tue Mar 29 19:15:28 MDT 2016	petetnt	9	310	petetnt
adobe/brackets	12630	Sun Jul 31 17:52:34 MDT 2016	petetnt	9	310	petetnt
adobe/brackets	12630	Tue Aug 16 05:48:28 MDT 2016	petetnt	1	310	petetnt, zaggino
adobe/brackets	11748	Mon Sep 05 17:04:35 MDT 2016	ficristo	43	310	ficristo
adobe/brackets	12799	Thu Sep 29 07:15:01 MDT 2016	petetnt	8	310	petetnt
adobe/brackets	11416	Tue Oct 18 16:55:06 MDT 2016	sahildua2305	87	310	sahildua2305
angular/angular.js	51	Sat Oct 30 18:57:13 MDT 2010	vojtajina	1430	1530	vojtajina
angular/angular.js	98	Sun Oct 31 00:11:50 MDT 2010	vojtajina	1	1530	vojtajina
angular/angular.js	119	Wed Nov 03 17:13:03 MDT 2010	esprehn	416	1530	esprehn
angular/angular.js	134	Tue Nov 09 06:40:57 MST 2010	esprehn	1	1530	esprehn
angular/angular.js	123	Tue Nov 09 07:26:36 MST 2010	esprehn	1	1530	esprehn
angular/angular.js	170	Thu Dec 02 04:29:54 MST 2010	mhevery	641	1530	mhevery
angular/angular.js	152	Sun Dec 05 07:49:26 MST 2010	igorminar	1460	1530	igorminar
angular/angular.js	169	Tue Dec 07 19:39:59 MST 2010	mhevery	1	1530	mhevery
angular/angular.js	153	Fri Dec 10 06:09:46 MST 2010	mhevery	1	1530	mhevery
angular/angular.js	189	Fri Dec 10 19:39:32 MST 2010	igorminar	3	1530	igorminar
angular/angular.js	85	Sat Jan 08 06:02:23 MST 2011	igorminar	4	1530	igorminar
angular/angular.js	224	Sun Jan 09 08:57:24 MST 2011	igorminar	4	1530	igorminar
angular/angular.js	159	Sun Jan 09 13:41:55 MST 2011	igorminar	2	1530	igorminar
angular/angular.js	242	Thu Jan 20 20:55:03 MST 2011	igorminar	2	1530	igorminar
angular/angular.js	217	Mon Jan 31 00:57:57 MST 2011	igorminar	1	1530	igorminar
angular/angular.js	217	Tue Feb 01 07:26:10 MST 2011	igorminar	1	1530	igorminar
angular/angular.js	260	Fri Feb 04 22:23:51 MST 2011	igorminar	1	1530	igorminar
angular/angular.js	40	Mon Feb 07 23:29:56 MST 2011	mhevery	2	1530	mhevery
angular/angular.js	276	Wed Feb 16 05:10:47 MST 2011	igorminar	2	1530	igorminar
angular/angular.js	301	Tue Apr 19 23:34:49 MDT 2011	mhevery	1	1530	mhevery
angular/angular.js	338	Fri May 06 20:29:51 MDT 2011	mhevery	1	1530	mhevery
angular/angular.js	365	Fri Jun 03 16:15:32 MDT 2011	codier	1037	1530	codier
angular/angular.js	207	Fri Jun 03 22:22:43 MDT 2011	codier	5	1530	codier
angular/angular.js	384	Wed Jun 15 00:06:50 MDT 2011	codier	5	1530	codier
angular/angular.js	396	Wed Jun 22 19:33:31 MDT 2011	codier	5	1530	codier
angular/angular.js	400	Thu Jun 23 18:01:25 MDT 2011	vojtajina	3	1530	vojtajina
angular/angular.js	369	Mon Jun 27 17:01:09 MDT 2011	vojtajina	4	1530	vojtajina
angular/angular.js	146	Wed Jun 29 16:30:39 MDT 2011	vojtajina	1	1530	vojtajina
angular/angular.js	168	Wed Jun 29 16:30:39 MDT 2011	vojtajina	3	1530	vojtajina
angular/angular.js	234	Wed Jun 29 16:30:39 MDT 2011	vojtajina	5	1530	vojtajina
angular/angular.js	281	Wed Jun 29 16:30:39 MDT 2011	vojtajina	3	1530	vojtajina
angular/angular.js	449	Thu Jul 07 20:56:13 MDT 2011	mhevery	1	1530	mhevery
angular/angular.js	464	Mon Jul 11 19:55:29 MDT 2011	mhevery	1	1530	mhevery
angular/angular.js	448	Thu Jul 14 20:27:39 MDT 2011	mhevery	1	1530	mhevery
angular/angular.js	463	Thu Jul 14 20:54:34 MDT 2011	mhevery	1	1530	mhevery
angular/angular.js	470	Mon Aug 15 23:17:12 MDT 2011	igorminar	2	1530	igorminar
angular/angular.js	534	Thu Aug 25 23:31:00 MDT 2011	codier	4	1530	codier
angular/angular.js	542	Thu Sep 01 21:19:22 MDT 2011	igorminar	2	1530	igorminar
angular/angular.js	492	Fri Sep 02 20:28:52 MDT 2011	groner	1086	1530	groner
angular/angular.js	556	Mon Sep 12 16:56:02 MDT 2011	igorminar	1	1530	igorminar
angular/angular.js	571	Fri Sep 23 18:36:09 MDT 2011	tehek	56	1530	tehek
angular/angular.js	580	Fri Oct 07 21:32:05 MDT 2011	dmanek	787	1530	dmanek
angular/angular.js	605	Wed Oct 19 06:42:36 MDT 2011	igorminar	1	1530	igorminar
angular/angular.js	89	Thu Oct 20 16:43:00 MDT 2011	igorminar	2	1530	igorminar
angular/angular.js	621	Tue Oct 25 15:47:02 MDT 2011	igorminar	2	1530	igorminar
angular/angular.js	619	Wed Oct 26 19:15:07 MDT 2011	igorminar	1	1530	igorminar
angular/angular.js	648	Thu Nov 10 19:11:43 MST 2011	vojtajina	1	1530	vojtajina
angular/angular.js	321	Wed Nov 30 05:51:59 MST 2011	vojtajina	3	1530	vojtajina
angular/angular.js	425	Wed Nov 30 05:51:59 MST 2011	vojtajina	3	1530	vojtajina
angular/angular.js	693	Mon Dec 19 02:33:25 MST 2011	dmanek	7	1530	dmanek
angular/angular.js	702	Fri Jan 06 07:03:45 MST 2012	igorminar	1	1530	igorminar
angular/angular.js	743	Sun Feb 19 20:59:10 MST 2012	vojtajina	3	1530	vojtajina
angular/angular.js	807	Mon Mar 19 16:37:32 MDT 2012	igorminar	1	1530	igorminar
angular/angular.js	784	Tue Mar 20 07:38:08 MDT 2012	igorminar	1	1530	igorminar
angular/angular.js	813	Wed Mar 21 22:42:35 MDT 2012	igorminar	1	1530	igorminar
angular/angular.js	817	Fri Mar 23 18:46:54 MDT 2012	igorminar	1	1530	igorminar
angular/angular.js	845	Mon Apr 02 17:10:46 MDT 2012	igorminar	1	1530	igorminar
angular/angular.js	864	Sun Apr 08 09:49:03 MDT 2012	igorminar	1	1530	igorminar
angular/angular.js	869	Tue Apr 10 20:41:51 MDT 2012	vojtajina	3	1530	vojtajina
angular/angular.js	877	Fri Apr 13 21:49:50 MDT 2012	mhevery	3	1530	mhevery
angular/angular.js	893	Fri Apr 27 22:20:54 MDT 2012	igorminar	1	1530	igorminar
angular/angular.js	912	Wed May 02 16:51:31 MDT 2012	maxmart	440	1530	maxmart
angular/angular.js	876	Wed May 02 23:04:11 MDT 2012	igorminar	1	1530	igorminar
angular/angular.js	910	Fri May 04 08:24:46 MDT 2012	igorminar	1	1530	igorminar
angular/angular.js	879	Sun May 06 16:27:10 MDT 2012	igorminar	1	1530	igorminar
angular/angular.js	935	Sun May 06 23:30:24 MDT 2012	igorminar	1	1530	igorminar
angular/angular.js	933	Tue May 08 21:00:38 MDT 2012	zhenbzha	849	1530	zhenbzha
angular/angular.js	875	Fri May 11 20:14:59 MDT 2012	petrovalex	1328	1530	petrovalex
angular/angular.js	920	Mon May 14 04:53:19 MDT 2012	igorminar	1	1530	igorminar
angular/angular.js	904	Mon May 14 21:14:52 MDT 2012	vojtajina	3	1530	vojtajina
angular/angular.js	736	Thu May 17 15:11:25 MDT 2012	maxmart	8	1530	maxmart
angular/angular.js	532	Wed May 23 06:05:26 MDT 2012	igorminar	1	1530	igorminar
angular/angular.js	704	Wed May 23 06:05:26 MDT 2012	igorminar	1	1530	igorminar
angular/angular.js	967	Wed May 23 19:05:05 MDT 2012	mhevery	2	1530	mhevery
angular/angular.js	979	Wed May 23 21:49:01 MDT 2012	mhevery	2	1530	mhevery
angular/angular.js	988	Fri May 25 20:58:34 MDT 2012	petrovalex	9	1530	petrovalex
angular/angular.js	1016	Thu Jun 07 15:25:35 MDT 2012	maxmart	7	1530	maxmart
angular/angular.js	1030	Sun Jun 10 16:01:42 MDT 2012	igorminar	1	1530	igorminar
angular/angular.js	1037	Tue Jun 12 04:24:23 MDT 2012	mhevery	3	1530	mhevery
angular/angular.js	1037	Tue Jun 12 20:33:57 MDT 2012	mhevery	1	1530	mhevery
angular/angular.js	1051	Wed Jun 13 22:37:52 MDT 2012	mhevery	2	1530	mhevery
angular/angular.js	1058	Sat Jun 16 20:04:40 MDT 2012	vojtajina	3	1530	vojtajina
angular/angular.js	1134	Thu Jul 19 08:10:12 MDT 2012	btford	346	1530	btford
angular/angular.js	1095	Mon Jul 30 00:52:19 MDT 2012	thughes	726	1530	thughes
angular/angular.js	1238	Wed Aug 08 05:08:03 MDT 2012	igorminar	1	1530	igorminar
angular/angular.js	1076	Tue Aug 14 19:45:01 MDT 2012	petrovalex	8	1530	petrovalex
angular/angular.js	1212	Mon Aug 20 22:47:26 MDT 2012	mhevery	3	1530	mhevery
angular/angular.js	1226	Tue Aug 28 19:38:34 MDT 2012	igorminar	1	1530	igorminar
angular/angular.js	1301	Wed Aug 29 11:01:13 MDT 2012	igorminar	1	1530	igorminar
angular/angular.js	1339	Fri Sep 07 04:16:23 MDT 2012	btford	10	1530	btford
angular/angular.js	1245	Sat Sep 15 16:02:10 MDT 2012	petrovalex	7	1530	petrovalex
angular/angular.js	1096	Fri Sep 28 22:43:01 MDT 2012	rkirov	102	1530	rkirov
angular/angular.js	1004	Fri Oct 12 19:41:05 MDT 2012	rkirov	4	1530	rkirov
angular/angular.js	1469	Fri Oct 19 18:29:37 MDT 2012	shepheb	518	1530	shepheb
angular/angular.js	199	Sun Oct 21 06:37:59 MDT 2012	geddski	1048	1530	geddski
angular/angular.js	836	Thu Oct 25 07:33:36 MDT 2012	igorminar	1	1530	igorminar
angular/angular.js	1020	Tue Oct 30 01:54:26 MDT 2012	adam33	141	1530	adam33
angular/angular.js	1313	Wed Nov 14 18:53:29 MST 2012	igorminar	1	1530	igorminar
angular/angular.js	933	Fri Nov 23 21:40:01 MST 2012	igorminar	1	1530	zhenbzha, igorminar
angular/angular.js	1076	Fri Nov 23 21:46:58 MST 2012	igorminar	1	1530	igorminar, petrovalex
angular/angular.js	1452	Mon Nov 26 19:17:37 MST 2012	sudhirj	1242	1530	sudhirj
angular/angular.js	1403	Tue Nov 27 06:24:35 MST 2012	sudhirj	13	1530	sudhirj
angular/angular.js	908	Tue Nov 27 16:00:46 MST 2012	jtymes	1504	1530	jtymes
angular/angular.js	1035	Wed Nov 28 23:27:51 MST 2012	marknadig	502	1530	marknadig
angular/angular.js	1553	Thu Nov 29 16:46:51 MST 2012	igorminar	1	1530	igorminar
angular/angular.js	1627	Fri Nov 30 00:16:08 MST 2012	igorminar	1	1530	igorminar
angular/angular.js	1516	Tue Dec 04 19:56:16 MST 2012	jtymes	19	1530	jtymes
angular/angular.js	1599	Wed Dec 05 01:55:19 MST 2012	igorminar	1	1530	igorminar
angular/angular.js	653	Wed Dec 05 12:41:11 MST 2012	jtymes	7	1530	jtymes
angular/angular.js	1243	Fri Dec 07 18:09:42 MST 2012	jsyrjala	61	1530	jsyrjala
angular/angular.js	1501	Tue Dec 11 10:41:53 MST 2012	gonzaloruizdevilla	730	1530	gonzaloruizdevilla
angular/angular.js	1715	Mon Dec 17 22:18:12 MST 2012	pkozlowski-opensource	873	1530	pkozlowski-opensource
angular/angular.js	1693	Mon Dec 31 12:03:49 MST 2012	provegard	371	1530	provegard
angular/angular.js	1021	Sat Jan 05 21:47:36 MST 2013	pkozlowski-opensource	12	1530	pkozlowski-opensource
angular/angular.js	847	Wed Jan 09 17:47:40 MST 2013	igorminar	1	1530	igorminar
angular/angular.js	1621	Fri Jan 11 17:21:13 MST 2013	danilsomsikov	954	1530	danilsomsikov
angular/angular.js	1799	Sun Jan 13 07:08:43 MST 2013	lgalfaso	1393	1530	lgalfaso
