project	bugNumber	assignmentDate	ourTopRecommendedRealAssignee	ourTopRecommendedRealAssigneeRank	totalCommunityMembers	realAssigneesTillNow
adobe/brackets	4040	Fri Jun 07 20:03:34 MDT 2013	dloverin	2	864	dloverin
adobe/brackets	4043	Fri Jun 07 20:04:51 MDT 2013	gruehle	6	864	gruehle
adobe/brackets	4055	Fri Jun 07 20:05:19 MDT 2013	gruehle	1	864	gruehle
adobe/brackets	4061	Fri Jun 07 20:11:12 MDT 2013	jasonsanjose	2	864	jasonsanjose, njx
adobe/brackets	4063	Fri Jun 07 20:13:53 MDT 2013	njx	1	864	njx
adobe/brackets	4064	Fri Jun 07 20:14:12 MDT 2013	eztierney	8	864	eztierney
adobe/brackets	4078	Fri Jun 07 20:15:44 MDT 2013	jasonsanjose	2	864	jasonsanjose
adobe/brackets	4068	Fri Jun 07 20:17:25 MDT 2013	larz0	12	864	larz0
adobe/brackets	4085	Fri Jun 07 20:40:10 MDT 2013	jodyzhang	7	864	jodyzhang
adobe/brackets	4090	Fri Jun 07 20:46:27 MDT 2013	jasonsanjose	2	864	jasonsanjose
adobe/brackets	4096	Fri Jun 07 20:48:39 MDT 2013	jasonsanjose	1	864	jasonsanjose
adobe/brackets	4098	Fri Jun 07 20:52:31 MDT 2013	dangoor	10	864	dangoor
adobe/brackets	4103	Fri Jun 07 21:09:46 MDT 2013	njx	4	864	njx
adobe/brackets	4064	Fri Jun 07 21:11:30 MDT 2013	eztierney	2	864	eztierney, dloverin
adobe/brackets	4107	Fri Jun 07 21:12:26 MDT 2013	adragomir	74	864	adragomir
adobe/brackets	4107	Fri Jun 07 21:12:30 MDT 2013	adragomir	1	864	adragomir, njx
adobe/brackets	3942	Fri Jun 07 21:12:46 MDT 2013	jodyzhang	8	864	eztierney, jodyzhang, jeffkenton
adobe/brackets	3885	Fri Jun 07 21:13:18 MDT 2013	jodyzhang	1	864	jodyzhang, dloverin
adobe/brackets	4100	Fri Jun 07 21:13:34 MDT 2013	raymondlim	8	864	raymondlim
adobe/brackets	3883	Fri Jun 07 21:13:41 MDT 2013	jodyzhang	1	864	eztierney, jodyzhang
adobe/brackets	4123	Fri Jun 07 21:15:51 MDT 2013	gruehle	4	864	gruehle
adobe/brackets	4124	Fri Jun 07 21:16:18 MDT 2013	jasonsanjose	1	864	jasonsanjose
adobe/brackets	4127	Fri Jun 07 21:17:57 MDT 2013	jeffrybooher	20	864	jeffrybooher
adobe/brackets	4118	Fri Jun 07 21:18:16 MDT 2013	njx	2	864	njx
adobe/brackets	4130	Fri Jun 07 21:22:55 MDT 2013	jasonsanjose	2	864	jasonsanjose
adobe/brackets	4137	Fri Jun 07 21:35:07 MDT 2013	jasonsanjose	1	864	jasonsanjose
adobe/brackets	4139	Fri Jun 07 21:35:49 MDT 2013	redmunds	4	864	redmunds
adobe/brackets	4104	Fri Jun 07 21:39:17 MDT 2013	jasonsanjose	1	864	redmunds, jasonsanjose
adobe/brackets	4100	Fri Jun 07 21:46:14 MDT 2013	raymondlim	1	864	raymondlim, jasonsanjose
adobe/brackets	4154	Fri Jun 07 21:48:26 MDT 2013	njx	3	864	njx
adobe/brackets	4107	Fri Jun 07 21:56:11 MDT 2013	njx	2	864	adragomir, gruehle, njx
adobe/brackets	4135	Fri Jun 07 21:57:47 MDT 2013	gruehle	1	864	gruehle
adobe/brackets	4154	Fri Jun 07 22:00:48 MDT 2013	njx	1	864	redmunds, njx
adobe/brackets	4154	Sat Jun 08 00:19:06 MDT 2013	redmunds	1	864	redmunds, njx
adobe/brackets	4160	Sat Jun 08 00:47:18 MDT 2013	gruehle	1	864	gruehle
adobe/brackets	4033	Sat Jun 08 02:32:35 MDT 2013	njx	2	864	julieyuan, njx
adobe/brackets	4160	Mon Jun 10 00:03:54 MDT 2013	gruehle	1	864	gruehle, njx
adobe/brackets	4172	Mon Jun 10 00:15:47 MDT 2013	njx	2	864	njx
adobe/brackets	4176	Mon Jun 10 08:02:53 MDT 2013	niteshp27	138	864	niteshp27
adobe/brackets	4040	Mon Jun 10 14:32:33 MDT 2013	jodyzhang	2	864	jodyzhang, dloverin
adobe/brackets	3885	Mon Jun 10 14:35:11 MDT 2013	jodyzhang	1	864	jodyzhang, dloverin
adobe/brackets	3942	Mon Jun 10 15:30:13 MDT 2013	jodyzhang	1	864	eztierney, jodyzhang, jeffkenton
adobe/brackets	4180	Mon Jun 10 15:32:57 MDT 2013	taw	664	864	taw
adobe/brackets	3830	Mon Jun 10 15:53:13 MDT 2013	jodyzhang	2	864	eztierney, jodyzhang
adobe/brackets	3786	Mon Jun 10 16:12:09 MDT 2013	jodyzhang	1	864	eztierney, jodyzhang, dloverin
adobe/brackets	4098	Mon Jun 10 16:19:21 MDT 2013	dangoor	6	864	dangoor
adobe/brackets	4167	Mon Jun 10 16:21:05 MDT 2013	jasonsanjose	4	864	jasonsanjose
adobe/brackets	1698	Mon Jun 10 16:22:18 MDT 2013	jasonsanjose	1	864	jasonsanjose, zhanxin
adobe/brackets	4172	Mon Jun 10 17:10:56 MDT 2013	njx	2	864	gruehle, njx
adobe/brackets	3558	Mon Jun 10 17:12:01 MDT 2013	jodyzhang	5	864	adrocknaphobia, eztierney, jodyzhang
adobe/brackets	4160	Mon Jun 10 17:16:29 MDT 2013	njx	1	864	gruehle, njx
adobe/brackets	4125	Mon Jun 10 18:16:39 MDT 2013	gruehle	5	864	gruehle
adobe/brackets	4144	Mon Jun 10 18:20:14 MDT 2013	njx	3	864	njx
adobe/brackets	4155	Mon Jun 10 18:26:00 MDT 2013	dangoor	12	864	dangoor
adobe/brackets	4164	Mon Jun 10 18:26:38 MDT 2013	gruehle	4	864	gruehle
adobe/brackets	4168	Mon Jun 10 18:27:05 MDT 2013	njx	1	864	njx
adobe/brackets	4169	Mon Jun 10 18:27:20 MDT 2013	redmunds	4	864	redmunds
adobe/brackets	4170	Mon Jun 10 18:28:09 MDT 2013	njx	1	864	njx
adobe/brackets	4171	Mon Jun 10 18:36:31 MDT 2013	pthiess	9	864	pthiess
adobe/brackets	4174	Mon Jun 10 18:39:18 MDT 2013	njx	2	864	njx
adobe/brackets	4178	Mon Jun 10 18:41:33 MDT 2013	jeffrybooher	33	864	jeffrybooher
adobe/brackets	4176	Mon Jun 10 18:41:50 MDT 2013	njx	1	864	niteshp27, njx
adobe/brackets	4179	Mon Jun 10 18:43:44 MDT 2013	eztierney	5	864	eztierney
adobe/brackets	3731	Mon Jun 10 19:33:10 MDT 2013	redmunds	2	864	redmunds, eztierney
adobe/brackets	4186	Tue Jun 11 13:57:49 MDT 2013	dangoor	10	864	dangoor
adobe/brackets	4189	Tue Jun 11 14:13:09 MDT 2013	jasonsanjose	3	864	jasonsanjose
adobe/brackets	4163	Tue Jun 11 14:17:01 MDT 2013	dangoor	9	864	dangoor
adobe/brackets	3883	Tue Jun 11 14:22:00 MDT 2013	jodyzhang	3	864	eztierney, jodyzhang
adobe/brackets	270	Tue Jun 11 22:31:49 MDT 2013	jasonsanjose	4	864	jeffrybooher, jasonsanjose
adobe/brackets	3747	Wed Jun 12 00:22:29 MDT 2013	njx	1	864	njx
adobe/brackets	2916	Wed Jun 12 00:23:03 MDT 2013	njx	1	864	njx
adobe/brackets	3268	Wed Jun 12 01:28:59 MDT 2013	njx	1	864	njx
adobe/brackets	4203	Wed Jun 12 20:39:56 MDT 2013	njx	1	864	njx
adobe/brackets	4021	Wed Jun 12 21:42:20 MDT 2013	jasonsanjose	3	864	mnafricano, jasonsanjose
adobe/brackets	1518	Wed Jun 12 21:51:25 MDT 2013	njx	1	864	redmunds, njx
adobe/brackets	2897	Wed Jun 12 21:56:09 MDT 2013	redmunds	2	864	raymondlim, redmunds
adobe/brackets	4207	Wed Jun 12 23:20:54 MDT 2013	couzteau	87	864	couzteau
adobe/brackets	4203	Thu Jun 13 00:30:03 MDT 2013	njx	1	864	raymondlim, njx
adobe/brackets	1698	Thu Jun 13 03:12:47 MDT 2013	jasonsanjose	4	864	jasonsanjose, zhanxin
adobe/brackets	3999	Thu Jun 13 03:26:53 MDT 2013	njx	2	864	shfu, dil77307, ybayer, zhuyun, njx
adobe/brackets	4085	Thu Jun 13 15:00:17 MDT 2013	jodyzhang	1	864	jodyzhang
adobe/brackets	4212	Thu Jun 13 15:39:50 MDT 2013	jasonsanjose	7	864	jasonsanjose
adobe/brackets	4213	Thu Jun 13 17:02:50 MDT 2013	redmunds	3	864	redmunds
adobe/brackets	4210	Thu Jun 13 17:38:12 MDT 2013	adrocknaphobia	21	864	adrocknaphobia
adobe/brackets	4210	Thu Jun 13 17:38:20 MDT 2013	adrocknaphobia	1	864	adrocknaphobia, njx
adobe/brackets	1518	Thu Jun 13 17:40:26 MDT 2013	njx	1	864	redmunds, njx
adobe/brackets	4198	Thu Jun 13 17:42:18 MDT 2013	njx	1	864	njx
adobe/brackets	4194	Thu Jun 13 22:13:02 MDT 2013	njx	1	864	njx
adobe/brackets	4199	Thu Jun 13 22:13:55 MDT 2013	dangoor	10	864	dangoor
adobe/brackets	4206	Thu Jun 13 22:17:17 MDT 2013	njx	1	864	njx
adobe/brackets	4124	Thu Jun 13 22:54:38 MDT 2013	jasonsanjose	2	864	jasonsanjose, larz0
adobe/brackets	4225	Fri Jun 14 02:51:05 MDT 2013	redmunds	2	864	redmunds
adobe/brackets	4226	Fri Jun 14 06:41:46 MDT 2013	redmunds	1	864	redmunds
adobe/brackets	4124	Fri Jun 14 16:52:19 MDT 2013	larz0	1	864	jasonsanjose, larz0
adobe/brackets	4039	Fri Jun 14 17:32:36 MDT 2013	redmunds	2	864	redmunds, jeffrybooher
adobe/brackets	2335	Fri Jun 14 21:07:18 MDT 2013	peterflynn	4	864	peterflynn, gruehle
adobe/brackets	4047	Fri Jun 14 21:10:36 MDT 2013	njx	2	864	jeffrybooher, njx
adobe/brackets	4229	Fri Jun 14 21:45:47 MDT 2013	jeffrybooher	9	864	jeffrybooher
adobe/brackets	2076	Fri Jun 14 22:26:20 MDT 2013	redmunds	4	864	peterflynn, redmunds
adobe/brackets	4238	Fri Jun 14 23:14:28 MDT 2013	couzteau	13	864	couzteau
adobe/brackets	4239	Fri Jun 14 23:26:52 MDT 2013	couzteau	1	864	couzteau
adobe/brackets	4243	Sat Jun 15 16:11:06 MDT 2013	redmunds	2	864	redmunds
adobe/brackets	4243	Sat Jun 15 16:58:15 MDT 2013	redmunds	1	864	redmunds, rohanbhangui
adobe/brackets	4220	Sun Jun 16 20:42:05 MDT 2013	tomkilpatrick	80	864	tomkilpatrick
adobe/brackets	4117	Mon Jun 17 09:43:58 MDT 2013	njx	1	864	julieyuan, njx
adobe/brackets	2945	Mon Jun 17 14:56:22 MDT 2013	pfarland	14	864	pfarland
adobe/brackets	2944	Mon Jun 17 14:57:47 MDT 2013	pfarland	1	864	pfarland
adobe/brackets	3622	Mon Jun 17 14:58:57 MDT 2013	pfarland	1	864	larz0, pfarland
adobe/brackets	4251	Mon Jun 17 15:27:05 MDT 2013	redmunds	3	864	redmunds
adobe/brackets	4179	Mon Jun 17 15:35:48 MDT 2013	jodyzhang	2	864	eztierney, jodyzhang
adobe/brackets	4252	Mon Jun 17 15:43:08 MDT 2013	tommalbran	31	864	tommalbran
adobe/brackets	4012	Mon Jun 17 16:51:49 MDT 2013	jodyzhang	1	864	eztierney, jodyzhang
adobe/brackets	4253	Mon Jun 17 17:12:01 MDT 2013	adragomir	22	864	adragomir
adobe/brackets	4253	Mon Jun 17 17:12:16 MDT 2013	adragomir	1	864	adragomir, gruehle
adobe/brackets	3863	Mon Jun 17 17:27:12 MDT 2013	eztierney	9	864	eztierney
adobe/brackets	4216	Mon Jun 17 18:06:16 MDT 2013	dangoor	13	864	dangoor
adobe/brackets	4219	Mon Jun 17 18:08:29 MDT 2013	redmunds	2	864	redmunds
adobe/brackets	4220	Mon Jun 17 18:09:25 MDT 2013	redmunds	1	864	redmunds, tomkilpatrick
adobe/brackets	4221	Mon Jun 17 18:10:34 MDT 2013	dloverin	15	864	dloverin
adobe/brackets	4228	Mon Jun 17 18:14:37 MDT 2013	redmunds	2	864	redmunds
adobe/brackets	4247	Mon Jun 17 18:17:20 MDT 2013	gruehle	4	864	gruehle
adobe/brackets	4249	Mon Jun 17 18:34:03 MDT 2013	jeffrybooher	14	864	jeffrybooher
adobe/brackets	3458	Mon Jun 17 19:00:54 MDT 2013	redmunds	1	864	redmunds, jeffrybooher
adobe/brackets	4255	Mon Jun 17 20:47:51 MDT 2013	jeffrybooher	1	864	jeffrybooher
adobe/brackets	4253	Mon Jun 17 22:45:55 MDT 2013	gruehle	1	864	adragomir, gruehle
adobe/brackets	4255	Mon Jun 17 23:19:01 MDT 2013	jeffrybooher	1	864	jeffrybooher, gruehle
adobe/brackets	3712	Tue Jun 18 05:28:24 MDT 2013	gruehle	1	864	jeffrybooher, gruehle
adobe/brackets	4221	Tue Jun 18 15:06:37 MDT 2013	dloverin	2	864	jodyzhang, dloverin
adobe/brackets	4265	Tue Jun 18 15:15:19 MDT 2013	jasonsanjose	6	864	jasonsanjose
adobe/brackets	3886	Tue Jun 18 15:25:24 MDT 2013	dloverin	8	864	dloverin, jeffkenton
adobe/brackets	3886	Tue Jun 18 15:25:32 MDT 2013	jeffkenton	1	864	pfarland, dloverin, jeffkenton
adobe/brackets	4268	Tue Jun 18 20:19:58 MDT 2013	njx	3	864	njx
adobe/brackets	3354	Tue Jun 18 20:22:05 MDT 2013	njx	1	864	gruehle, njx
adobe/brackets	4047	Tue Jun 18 20:24:49 MDT 2013	njx	1	864	jeffrybooher, njx
adobe/brackets	3473	Tue Jun 18 20:26:17 MDT 2013	njx	1	864	redmunds, njx
adobe/brackets	2921	Tue Jun 18 20:27:02 MDT 2013	njx	1	864	gruehle, njx
adobe/brackets	3473	Tue Jun 18 21:11:26 MDT 2013	redmunds	1	864	redmunds, njx
adobe/brackets	4272	Tue Jun 18 23:29:12 MDT 2013	jeffrybooher	5	864	jeffrybooher
adobe/brackets	4252	Tue Jun 18 23:48:38 MDT 2013	redmunds	1	864	redmunds, tommalbran
adobe/brackets	4043	Wed Jun 19 00:38:36 MDT 2013	gruehle	5	864	gruehle
adobe/brackets	4262	Wed Jun 19 01:06:18 MDT 2013	redmunds	1	864	redmunds
adobe/brackets	4277	Wed Jun 19 07:28:41 MDT 2013	tommalbran	23	864	tommalbran
adobe/brackets	3116	Wed Jun 19 08:33:35 MDT 2013	tommalbran	13	864	tommalbran
adobe/brackets	4239	Wed Jun 19 15:49:13 MDT 2013	couzteau	7	864	couzteau
adobe/brackets	3924	Wed Jun 19 16:02:35 MDT 2013	redmunds	2	864	redmunds, gruehle
adobe/brackets	3703	Wed Jun 19 17:38:59 MDT 2013	jbalsas	40	864	jbalsas
adobe/brackets	2845	Wed Jun 19 17:48:08 MDT 2013	gruehle	4	864	jasonsanjose, gruehle, joelrbrandt
adobe/brackets	4212	Wed Jun 19 18:12:53 MDT 2013	redmunds	1	864	redmunds, jasonsanjose
adobe/brackets	2061	Wed Jun 19 18:26:52 MDT 2013	jasonsanjose	5	864	jasonsanjose
adobe/brackets	2920	Wed Jun 19 18:28:20 MDT 2013	jasonsanjose	2	864	jasonsanjose, gruehle
adobe/brackets	3892	Wed Jun 19 18:29:13 MDT 2013	njx	2	864	peterflynn, njx
adobe/brackets	2257	Wed Jun 19 19:37:29 MDT 2013	redmunds	3	864	raymondlim, redmunds
adobe/brackets	3905	Wed Jun 19 20:00:05 MDT 2013	jasonsanjose	2	864	jasonsanjose, njx
adobe/brackets	4289	Wed Jun 19 23:18:09 MDT 2013	njx	2	864	njx
adobe/brackets	3458	Thu Jun 20 00:50:53 MDT 2013	jeffrybooher	3	864	redmunds, jeffrybooher
adobe/brackets	3343	Thu Jun 20 02:07:33 MDT 2013	jasonsanjose	3	864	jasonsanjose, gruehle
adobe/brackets	4225	Thu Jun 20 03:35:16 MDT 2013	gruehle	1	864	redmunds, gruehle
adobe/brackets	4226	Thu Jun 20 03:51:38 MDT 2013	redmunds	3	864	raymondlim, redmunds
adobe/brackets	4219	Thu Jun 20 04:04:57 MDT 2013	redmunds	3	864	redmunds
adobe/brackets	4169	Thu Jun 20 04:09:11 MDT 2013	redmunds	2	864	redmunds
adobe/brackets	4051	Thu Jun 20 05:40:51 MDT 2013	redmunds	2	864	redmunds, jasonsanjose, njx
adobe/brackets	3863	Thu Jun 20 16:30:45 MDT 2013	njx	1	864	eztierney, njx
adobe/brackets	270	Thu Jun 20 20:45:14 MDT 2013	jasonsanjose	4	864	jeffrybooher, jasonsanjose
adobe/brackets	4299	Thu Jun 20 23:03:31 MDT 2013	ingorichter	229	864	ingorichter
adobe/brackets	4308	Fri Jun 21 15:53:24 MDT 2013	njx	4	864	njx
adobe/brackets	4264	Fri Jun 21 15:55:41 MDT 2013	njx	1	864	njx
adobe/brackets	4266	Fri Jun 21 15:56:02 MDT 2013	njx	1	864	njx
adobe/brackets	4287	Fri Jun 21 16:02:43 MDT 2013	gruehle	4	864	gruehle
adobe/brackets	4266	Fri Jun 21 16:04:39 MDT 2013	njx	1	864	mahejo, njx
adobe/brackets	4308	Fri Jun 21 16:24:16 MDT 2013	njx	1	864	couzteau, njx
adobe/brackets	4272	Fri Jun 21 16:38:47 MDT 2013	gruehle	1	864	jeffrybooher, gruehle
adobe/brackets	4310	Fri Jun 21 18:36:02 MDT 2013	jasonsanjose	4	864	jasonsanjose
adobe/brackets	4314	Fri Jun 21 20:30:37 MDT 2013	jasonsanjose	3	864	jasonsanjose
adobe/brackets	4055	Fri Jun 21 23:46:34 MDT 2013	gruehle	1	864	gruehle
adobe/brackets	4226	Fri Jun 21 23:58:10 MDT 2013	redmunds	3	864	raymondlim, redmunds
adobe/brackets	3570	Fri Jun 21 23:59:17 MDT 2013	raymondlim	1	864	raymondlim, redmunds
adobe/brackets	3414	Sat Jun 22 00:00:10 MDT 2013	raymondlim	1	864	raymondlim
adobe/brackets	4111	Mon Jun 24 16:55:18 MDT 2013	jasonsanjose	3	864	jasonsanjose, gruehle
adobe/brackets	4262	Mon Jun 24 17:35:28 MDT 2013	raymondlim	3	864	raymondlim, redmunds
adobe/brackets	4271	Mon Jun 24 17:41:17 MDT 2013	gruehle	2	864	gruehle
adobe/brackets	3400	Mon Jun 24 17:44:50 MDT 2013	dangoor	11	864	jeffrybooher, dangoor
adobe/brackets	4319	Mon Jun 24 17:49:12 MDT 2013	gruehle	1	864	gruehle
adobe/brackets	4311	Mon Jun 24 17:52:56 MDT 2013	jasonsanjose	5	864	jasonsanjose
adobe/brackets	4326	Mon Jun 24 17:55:24 MDT 2013	gruehle	1	864	gruehle
adobe/brackets	4280	Mon Jun 24 18:07:57 MDT 2013	jeffrybooher	6	864	jeffrybooher
adobe/brackets	4321	Mon Jun 24 18:55:52 MDT 2013	jasonsanjose	5	864	jasonsanjose
adobe/brackets	4321	Mon Jun 24 19:00:16 MDT 2013	jasonsanjose	1	864	jasonsanjose
adobe/brackets	4328	Mon Jun 24 20:46:18 MDT 2013	jasonsanjose	1	864	jasonsanjose
adobe/brackets	4199	Mon Jun 24 21:22:49 MDT 2013	redmunds	4	864	redmunds, dangoor
adobe/brackets	4127	Mon Jun 24 22:51:52 MDT 2013	gruehle	3	864	jeffrybooher, gruehle
adobe/brackets	4308	Tue Jun 25 00:20:06 MDT 2013	njx	2	864	couzteau, gruehle, njx
adobe/brackets	4332	Tue Jun 25 08:10:37 MDT 2013	jasonsanjose	1	864	jasonsanjose
adobe/brackets	4336	Tue Jun 25 16:52:27 MDT 2013	jasonsanjose	1	864	jasonsanjose
adobe/brackets	4328	Tue Jun 25 17:09:59 MDT 2013	jasonsanjose	1	864	jasonsanjose, gruehle
adobe/brackets	4331	Tue Jun 25 17:25:03 MDT 2013	jeffrybooher	6	864	jeffrybooher
adobe/brackets	4335	Tue Jun 25 18:12:26 MDT 2013	raymondlim	6	864	raymondlim
adobe/brackets	2957	Tue Jun 25 18:37:58 MDT 2013	jasonsanjose	2	864	jasonsanjose
adobe/brackets	4265	Tue Jun 25 18:43:28 MDT 2013	jasonsanjose	1	864	jasonsanjose
adobe/brackets	2957	Tue Jun 25 19:44:54 MDT 2013	jasonsanjose	1	864	jasonsanjose
adobe/brackets	4328	Tue Jun 25 22:43:26 MDT 2013	gruehle	1	864	raymondlim, jasonsanjose, gruehle
adobe/brackets	3663	Tue Jun 25 23:18:51 MDT 2013	raymondlim	1	864	raymondlim, adrocknaphobia
adobe/brackets	3664	Tue Jun 25 23:21:38 MDT 2013	raymondlim	1	864	raymondlim, adrocknaphobia
adobe/brackets	4342	Tue Jun 25 23:25:01 MDT 2013	adrocknaphobia	16	864	adrocknaphobia
adobe/brackets	4345	Wed Jun 26 07:28:38 MDT 2013	gruehle	3	864	gruehle
adobe/brackets	4349	Wed Jun 26 14:16:36 MDT 2013	jasonsanjose	2	864	jasonsanjose
adobe/brackets	4348	Wed Jun 26 14:23:35 MDT 2013	gruehle	2	864	gruehle
adobe/brackets	4228	Wed Jun 26 14:38:33 MDT 2013	gruehle	1	864	redmunds, gruehle
adobe/brackets	4344	Wed Jun 26 16:32:50 MDT 2013	bchintx	64	864	bchintx
adobe/brackets	4350	Wed Jun 26 17:31:07 MDT 2013	raymondlim	6	864	raymondlim
adobe/brackets	4316	Wed Jun 26 17:39:00 MDT 2013	pthiess	9	864	pthiess
adobe/brackets	4334	Wed Jun 26 17:41:19 MDT 2013	jeffrybooher	8	864	jeffrybooher
adobe/brackets	4353	Wed Jun 26 18:27:21 MDT 2013	jasonsanjose	1	864	jasonsanjose
adobe/brackets	4354	Wed Jun 26 18:37:31 MDT 2013	jasonsanjose	1	864	jasonsanjose
adobe/brackets	4349	Wed Jun 26 22:20:43 MDT 2013	jasonsanjose	1	864	jasonsanjose, gruehle
adobe/brackets	4345	Wed Jun 26 22:33:06 MDT 2013	gruehle	1	864	jeffrybooher, gruehle
adobe/brackets	4353	Wed Jun 26 22:33:23 MDT 2013	jasonsanjose	1	864	raymondlim, jasonsanjose
adobe/brackets	4354	Wed Jun 26 22:37:56 MDT 2013	jasonsanjose	1	864	raymondlim, jasonsanjose
adobe/brackets	4354	Wed Jun 26 22:52:54 MDT 2013	raymondlim	1	864	raymondlim, jasonsanjose
adobe/brackets	4348	Wed Jun 26 23:38:54 MDT 2013	gruehle	1	864	jeffrybooher, gruehle
adobe/brackets	4362	Thu Jun 27 00:15:48 MDT 2013	jeffrybooher	1	864	jeffrybooher
adobe/brackets	4326	Thu Jun 27 00:30:09 MDT 2013	gruehle	2	864	raymondlim, gruehle
adobe/brackets	3891	Thu Jun 27 04:29:07 MDT 2013	njx	5	864	njx, dangoor
adobe/brackets	3891	Thu Jun 27 11:46:31 MDT 2013	dangoor	1	864	njx, dangoor
adobe/brackets	4363	Thu Jun 27 16:14:52 MDT 2013	jasonsanjose	4	864	jasonsanjose
adobe/brackets	4366	Thu Jun 27 16:54:54 MDT 2013	jasonsanjose	1	864	jasonsanjose
adobe/brackets	4369	Thu Jun 27 22:11:24 MDT 2013	raymondlim	2	864	raymondlim
adobe/brackets	4366	Fri Jun 28 00:18:12 MDT 2013	jasonsanjose	1	864	jasonsanjose, gruehle
adobe/brackets	4372	Fri Jun 28 17:00:05 MDT 2013	jasonsanjose	3	864	jasonsanjose
adobe/brackets	4333	Thu Jul 04 14:41:12 MDT 2013	busykai	737	864	busykai
adobe/brackets	4383	Mon Jul 08 16:08:51 MDT 2013	peterflynn	7	864	peterflynn
adobe/brackets	4262	Mon Jul 08 16:28:08 MDT 2013	jasonsanjose	1	864	raymondlim, redmunds, jasonsanjose
adobe/brackets	4376	Mon Jul 08 16:29:53 MDT 2013	jasonsanjose	1	864	jasonsanjose
adobe/brackets	4381	Mon Jul 08 16:34:01 MDT 2013	jasonsanjose	2	864	jasonsanjose
adobe/brackets	4318	Mon Jul 08 18:11:54 MDT 2013	njx	3	864	njx
adobe/brackets	4333	Mon Jul 08 18:16:10 MDT 2013	busykai	3	864	raymondlim, busykai
adobe/brackets	4347	Mon Jul 08 18:21:30 MDT 2013	njx	3	864	njx
adobe/brackets	4350	Mon Jul 08 18:25:35 MDT 2013	njx	1	864	raymondlim, njx
adobe/brackets	4360	Mon Jul 08 18:26:49 MDT 2013	raymondlim	3	864	raymondlim
adobe/brackets	4365	Mon Jul 08 18:29:23 MDT 2013	jasonsanjose	3	864	jasonsanjose
adobe/brackets	4365	Mon Jul 08 18:29:48 MDT 2013	jasonsanjose	1	864	jeffrybooher, jasonsanjose
adobe/brackets	4373	Mon Jul 08 18:33:01 MDT 2013	jasonsanjose	2	864	jasonsanjose
adobe/brackets	4378	Mon Jul 08 18:37:23 MDT 2013	gruehle	5	864	gruehle
adobe/brackets	4377	Mon Jul 08 18:38:23 MDT 2013	njx	3	864	njx
adobe/brackets	1738	Mon Jul 08 18:54:12 MDT 2013	gruehle	4	864	redmunds, gruehle
adobe/brackets	3170	Mon Jul 08 19:01:13 MDT 2013	gruehle	1	864	jasonsanjose, gruehle
adobe/brackets	2015	Mon Jul 08 19:02:39 MDT 2013	njx	3	864	peterflynn, njx
adobe/brackets	4387	Tue Jul 09 00:11:09 MDT 2013	njx	1	864	njx
adobe/brackets	4381	Tue Jul 09 01:33:22 MDT 2013	jasonsanjose	2	864	hongping, jasonsanjose
adobe/brackets	4334	Tue Jul 09 13:06:01 MDT 2013	jeffrybooher	4	864	jassimabdullatheef, jeffrybooher
adobe/brackets	4394	Tue Jul 09 17:00:24 MDT 2013	njx	2	864	njx
adobe/brackets	3892	Tue Jul 09 17:46:30 MDT 2013	njx	2	864	peterflynn, njx
adobe/brackets	4394	Tue Jul 09 18:10:20 MDT 2013	njx	1	864	gruehle, njx
adobe/brackets	4393	Tue Jul 09 19:47:05 MDT 2013	njx	2	864	njx
adobe/brackets	4401	Tue Jul 09 19:47:20 MDT 2013	hectorfhurtado	665	864	hectorfhurtado
adobe/brackets	4403	Tue Jul 09 21:19:11 MDT 2013	jasonsanjose	3	864	jasonsanjose
adobe/brackets	4391	Tue Jul 09 21:24:45 MDT 2013	gruehle	2	864	gruehle
adobe/brackets	4404	Tue Jul 09 21:59:48 MDT 2013	jasonsanjose	3	864	jasonsanjose
adobe/brackets	4404	Tue Jul 09 22:07:56 MDT 2013	jasonsanjose	1	864	jasonsanjose
adobe/brackets	4360	Tue Jul 09 22:42:09 MDT 2013	raymondlim	4	864	raymondlim, eduardovs
adobe/brackets	4360	Tue Jul 09 23:06:21 MDT 2013	eduardovs	1	864	raymondlim, eduardovs
adobe/brackets	4407	Wed Jul 10 00:14:31 MDT 2013	njx	3	864	njx
adobe/brackets	3977	Wed Jul 10 15:24:22 MDT 2013	njx	1	864	eztierney, njx, dangoor
adobe/brackets	4400	Wed Jul 10 17:09:37 MDT 2013	jeffrybooher	9	864	jeffrybooher
adobe/brackets	4400	Wed Jul 10 18:13:37 MDT 2013	jeffrybooher	1	864	jeffrybooher, dangoor
adobe/brackets	4412	Wed Jul 10 18:14:34 MDT 2013	jasonsanjose	3	864	jasonsanjose
adobe/brackets	4399	Thu Jul 11 00:13:16 MDT 2013	ingorichter	36	864	ingorichter
adobe/brackets	4336	Thu Jul 11 03:09:54 MDT 2013	jasonsanjose	1	864	jasonsanjose
adobe/brackets	4424	Thu Jul 11 16:06:29 MDT 2013	ingorichter	13	864	ingorichter
adobe/brackets	4412	Thu Jul 11 16:21:04 MDT 2013	jasonsanjose	1	864	jasonsanjose
adobe/brackets	3985	Thu Jul 11 17:21:45 MDT 2013	jasonsanjose	1	864	julieyuan, jasonsanjose
adobe/brackets	4427	Thu Jul 11 18:35:15 MDT 2013	gruehle	4	864	gruehle
adobe/brackets	4428	Thu Jul 11 18:37:40 MDT 2013	larz0	17	864	larz0
