project	bugNumber	assignmentDate	ourTopRecommendedRealAssignee	ourTopRecommendedRealAssigneeRank	totalCommunityMembers	realAssigneesTillNow
adobe/brackets	502	Tue May 08 22:39:46 MDT 2012	peterflynn	4	330	peterflynn
adobe/brackets	674	Tue May 08 22:39:46 MDT 2012	ryanstewart	2	330	peterflynn, ryanstewart
adobe/brackets	703	Tue May 08 22:39:46 MDT 2012	peterflynn	4	330	peterflynn, tvoliter
adobe/brackets	709	Tue May 08 22:39:46 MDT 2012	peterflynn	4	330	peterflynn
adobe/brackets	803	Tue May 08 22:39:46 MDT 2012	peterflynn	4	330	peterflynn
adobe/brackets	804	Tue May 08 22:39:46 MDT 2012	peterflynn	4	330	peterflynn
adobe/brackets	382	Tue May 08 22:40:00 MDT 2012	redmunds	8	330	redmunds
adobe/brackets	247	Tue May 08 22:40:17 MDT 2012	tvoliter	6	330	tvoliter
adobe/brackets	652	Tue May 08 22:40:17 MDT 2012	tvoliter	6	330	tvoliter
adobe/brackets	811	Tue May 08 22:40:17 MDT 2012	tvoliter	7	330	tvoliter
adobe/brackets	828	Tue May 08 22:40:17 MDT 2012	tvoliter	7	330	tvoliter
adobe/brackets	829	Tue May 08 22:40:17 MDT 2012	tvoliter	6	330	tvoliter
adobe/brackets	830	Tue May 08 23:00:03 MDT 2012	jasonsanjose	4	330	jasonsanjose, ryanstewart
adobe/brackets	723	Tue May 08 23:24:26 MDT 2012	tvoliter	4	330	tvoliter
adobe/brackets	852	Wed May 09 21:34:35 MDT 2012	ryanstewart	8	330	ryanstewart
adobe/brackets	854	Wed May 09 23:06:01 MDT 2012	gruehle	6	330	gruehle
adobe/brackets	766	Wed May 09 23:07:53 MDT 2012	peterflynn	1	330	peterflynn, pthiess, garthdb
adobe/brackets	733	Wed May 09 23:08:25 MDT 2012	peterflynn	2	330	peterflynn, garthdb
adobe/brackets	776	Wed May 09 23:30:37 MDT 2012	peterflynn	1	330	peterflynn, gruehle
adobe/brackets	854	Thu May 10 16:48:09 MDT 2012	gruehle	1	330	peterflynn, gruehle
adobe/brackets	838	Thu May 10 17:55:46 MDT 2012	jasonsanjose	2	330	jasonsanjose, gruehle
adobe/brackets	800	Thu May 10 17:55:58 MDT 2012	peterflynn	1	330	peterflynn, jasonsanjose
adobe/brackets	827	Thu May 10 18:57:00 MDT 2012	gruehle	2	330	redmunds, gruehle
adobe/brackets	408	Thu May 10 22:25:12 MDT 2012	njx	4	330	njx
adobe/brackets	408	Thu May 10 22:26:11 MDT 2012	njx	1	330	redmunds, njx
adobe/brackets	752	Fri May 11 16:48:38 MDT 2012	peterflynn	1	330	peterflynn, gruehle
adobe/brackets	848	Fri May 11 18:57:29 MDT 2012	mikechambers	78	330	mikechambers
adobe/brackets	860	Fri May 11 19:05:10 MDT 2012	gruehle	5	330	gruehle
adobe/brackets	866	Fri May 11 19:09:49 MDT 2012	mikechambers	1	330	mikechambers
adobe/brackets	869	Fri May 11 20:05:52 MDT 2012	gruehle	3	330	gruehle
adobe/brackets	875	Sun May 13 05:33:06 MDT 2012	garthdb	9	330	garthdb
adobe/brackets	875	Mon May 14 16:38:53 MDT 2012	garthdb	1	330	garthdb, ryanstewart
adobe/brackets	861	Mon May 14 21:26:16 MDT 2012	redmunds	6	330	redmunds
adobe/brackets	881	Mon May 14 22:43:45 MDT 2012	raymondlim	73	330	raymondlim
adobe/brackets	886	Mon May 14 22:47:45 MDT 2012	raymondlim	1	330	raymondlim
adobe/brackets	882	Mon May 14 22:49:32 MDT 2012	gruehle	2	330	gruehle
adobe/brackets	900	Tue May 15 23:54:13 MDT 2012	tvoliter	7	330	tvoliter
adobe/brackets	883	Thu May 17 01:37:42 MDT 2012	raymondlim	4	330	raymondlim
adobe/brackets	870	Thu May 17 17:09:30 MDT 2012	jasonsanjose	7	330	jasonsanjose
adobe/brackets	907	Thu May 17 17:10:43 MDT 2012	jasonsanjose	3	330	jasonsanjose
adobe/brackets	902	Thu May 17 17:11:34 MDT 2012	jasonsanjose	1	330	jasonsanjose
adobe/brackets	891	Thu May 17 17:12:21 MDT 2012	jasonsanjose	1	330	jasonsanjose
adobe/brackets	913	Sat May 19 00:38:22 MDT 2012	tvoliter	3	330	tvoliter
adobe/brackets	905	Sun May 20 17:12:36 MDT 2012	raymondlim	2	330	raymondlim
adobe/brackets	861	Mon May 21 19:34:57 MDT 2012	peterflynn	2	330	peterflynn, redmunds
adobe/brackets	852	Mon May 21 19:35:11 MDT 2012	ryanstewart	5	330	mikechambers, ryanstewart
adobe/brackets	915	Mon May 21 21:31:19 MDT 2012	tvoliter	6	330	tvoliter
adobe/brackets	913	Mon May 21 22:07:42 MDT 2012	tvoliter	1	330	tvoliter, njx
adobe/brackets	868	Tue May 22 17:21:51 MDT 2012	njx	2	330	njx
adobe/brackets	891	Tue May 22 18:24:34 MDT 2012	jasonsanjose	1	330	jasonsanjose, njx
adobe/brackets	907	Tue May 22 18:24:51 MDT 2012	jasonsanjose	2	330	peterflynn, jasonsanjose
adobe/brackets	902	Tue May 22 18:25:18 MDT 2012	peterflynn	1	330	peterflynn, jasonsanjose
adobe/brackets	918	Tue May 22 18:55:37 MDT 2012	raymondlim	6	330	raymondlim
adobe/brackets	918	Tue May 22 19:51:18 MDT 2012	raymondlim	1	330	raymondlim, cantrell
adobe/brackets	924	Tue May 22 23:48:32 MDT 2012	tvoliter	3	330	tvoliter
adobe/brackets	925	Wed May 23 00:01:25 MDT 2012	tvoliter	1	330	tvoliter
adobe/brackets	926	Wed May 23 00:03:51 MDT 2012	peterflynn	2	330	peterflynn
adobe/brackets	928	Wed May 23 17:14:39 MDT 2012	garthdb	9	330	garthdb
adobe/brackets	931	Thu May 24 17:22:44 MDT 2012	cantrell	1	330	cantrell
adobe/brackets	932	Thu May 24 17:23:18 MDT 2012	cantrell	1	330	cantrell
adobe/brackets	938	Thu May 24 18:42:20 MDT 2012	peterflynn	2	330	peterflynn
adobe/brackets	831	Sun May 27 00:43:40 MDT 2012	redmunds	10	330	redmunds
adobe/brackets	948	Sun May 27 16:17:47 MDT 2012	tvoliter	3	330	tvoliter
adobe/brackets	916	Tue May 29 17:32:30 MDT 2012	ryanstewart	7	330	ryanstewart
adobe/brackets	918	Tue May 29 17:36:24 MDT 2012	cantrell	2	330	raymondlim, tvoliter, cantrell
adobe/brackets	931	Tue May 29 17:45:28 MDT 2012	tvoliter	1	330	tvoliter, cantrell
adobe/brackets	933	Tue May 29 17:46:58 MDT 2012	cantrell	3	330	cantrell
adobe/brackets	935	Tue May 29 17:48:32 MDT 2012	peterflynn	1	330	peterflynn
adobe/brackets	938	Tue May 29 17:51:39 MDT 2012	peterflynn	1	330	peterflynn, redmunds
adobe/brackets	935	Tue May 29 17:55:05 MDT 2012	peterflynn	1	330	peterflynn, jasonsanjose
adobe/brackets	951	Tue May 29 19:55:46 MDT 2012	tvoliter	2	330	tvoliter
adobe/brackets	952	Tue May 29 21:43:39 MDT 2012	tvoliter	1	330	tvoliter
adobe/brackets	931	Tue May 29 23:23:35 MDT 2012	tvoliter	1	330	raymondlim, tvoliter, cantrell
adobe/brackets	723	Tue May 29 23:26:26 MDT 2012	peterflynn	1	330	peterflynn, tvoliter
adobe/brackets	956	Wed May 30 21:50:59 MDT 2012	tvoliter	1	330	tvoliter
adobe/brackets	957	Wed May 30 21:54:04 MDT 2012	tvoliter	1	330	tvoliter
adobe/brackets	961	Wed May 30 22:30:49 MDT 2012	tvoliter	1	330	tvoliter
adobe/brackets	959	Wed May 30 22:34:44 MDT 2012	tvoliter	1	330	tvoliter
adobe/brackets	955	Wed May 30 22:38:07 MDT 2012	jasonsanjose	2	330	jasonsanjose
adobe/brackets	964	Thu May 31 01:18:35 MDT 2012	tvoliter	1	330	tvoliter
adobe/brackets	955	Thu May 31 04:08:01 MDT 2012	jasonsanjose	2	330	jasonsanjose, njx
adobe/brackets	956	Thu May 31 05:40:31 MDT 2012	tvoliter	1	330	raymondlim, tvoliter
adobe/brackets	952	Thu May 31 16:21:11 MDT 2012	tvoliter	1	330	peterflynn, tvoliter
adobe/brackets	951	Thu May 31 16:37:55 MDT 2012	peterflynn	1	330	peterflynn, tvoliter
adobe/brackets	931	Thu May 31 16:41:09 MDT 2012	tvoliter	2	330	raymondlim, tvoliter, jasonsanjose, cantrell
adobe/brackets	964	Thu May 31 17:29:38 MDT 2012	tvoliter	1	330	tvoliter, jasonsanjose
adobe/brackets	961	Thu May 31 17:31:04 MDT 2012	jasonsanjose	1	330	tvoliter, jasonsanjose
adobe/brackets	960	Thu May 31 17:56:07 MDT 2012	redmunds	6	330	redmunds
adobe/brackets	968	Thu May 31 18:19:13 MDT 2012	jasonsanjose	1	330	jasonsanjose
adobe/brackets	971	Thu May 31 22:28:14 MDT 2012	gruehle	6	330	gruehle
adobe/brackets	974	Thu May 31 23:09:56 MDT 2012	jasonsanjose	2	330	jasonsanjose
adobe/brackets	883	Fri Jun 01 00:45:16 MDT 2012	peterflynn	2	330	raymondlim, peterflynn
adobe/brackets	974	Fri Jun 01 04:22:02 MDT 2012	jasonsanjose	1	330	redmunds, jasonsanjose
adobe/brackets	870	Fri Jun 01 16:36:43 MDT 2012	jasonsanjose	2	330	jasonsanjose, njx
adobe/brackets	960	Fri Jun 01 18:15:51 MDT 2012	redmunds	1	330	redmunds, mikechambers
adobe/brackets	974	Fri Jun 01 18:50:43 MDT 2012	redmunds	1	330	peterflynn, redmunds, jasonsanjose
adobe/brackets	957	Fri Jun 01 21:20:47 MDT 2012	tvoliter	1	330	raymondlim, tvoliter
adobe/brackets	983	Fri Jun 01 21:32:44 MDT 2012	jasonsanjose	3	330	jasonsanjose
adobe/brackets	984	Fri Jun 01 22:28:17 MDT 2012	jasonsanjose	1	330	jasonsanjose
adobe/brackets	957	Fri Jun 01 22:40:41 MDT 2012	raymondlim	1	330	raymondlim, tvoliter, jasonsanjose
adobe/brackets	870	Fri Jun 01 22:53:14 MDT 2012	jasonsanjose	1	330	peterflynn, jasonsanjose, njx
adobe/brackets	983	Fri Jun 01 23:24:49 MDT 2012	jasonsanjose	2	330	redmunds, jasonsanjose
adobe/brackets	983	Sat Jun 02 01:02:45 MDT 2012	redmunds	1	330	peterflynn, redmunds, jasonsanjose
adobe/brackets	984	Sat Jun 02 01:48:24 MDT 2012	jasonsanjose	1	330	jasonsanjose, njx
adobe/brackets	964	Sat Jun 02 01:48:57 MDT 2012	peterflynn	1	330	peterflynn, tvoliter, jasonsanjose
adobe/brackets	989	Sat Jun 02 03:59:02 MDT 2012	jasonsanjose	2	330	jasonsanjose
adobe/brackets	989	Sun Jun 03 21:35:16 MDT 2012	jasonsanjose	1	330	peterflynn, jasonsanjose
adobe/brackets	935	Sun Jun 03 21:46:41 MDT 2012	peterflynn	1	330	peterflynn, raymondlim, jasonsanjose
adobe/brackets	999	Tue Jun 05 18:24:35 MDT 2012	njx	4	330	njx
adobe/brackets	966	Wed Jun 06 14:48:31 MDT 2012	redmunds	7	330	redmunds
adobe/brackets	981	Wed Jun 06 23:48:24 MDT 2012	njx	4	330	njx
adobe/brackets	993	Thu Jun 07 03:20:13 MDT 2012	raymondlim	5	330	raymondlim
adobe/brackets	1004	Thu Jun 07 19:37:03 MDT 2012	raymondlim	5	330	raymondlim
adobe/brackets	159	Thu Jun 07 20:53:35 MDT 2012	peterflynn	1	330	peterflynn
adobe/brackets	1015	Fri Jun 08 17:17:20 MDT 2012	raymondlim	2	330	raymondlim
adobe/brackets	1015	Fri Jun 08 18:40:54 MDT 2012	raymondlim	1	330	raymondlim, peterflynn
adobe/brackets	933	Sat Jun 09 00:51:07 MDT 2012	raymondlim	2	330	raymondlim, cantrell
adobe/brackets	961	Sat Jun 09 01:25:28 MDT 2012	jasonsanjose	3	330	redmunds, tvoliter, jasonsanjose
adobe/brackets	1002	Mon Jun 11 16:32:44 MDT 2012	redmunds	3	330	redmunds
adobe/brackets	1015	Mon Jun 11 21:56:00 MDT 2012	peterflynn	1	330	raymondlim, peterflynn, cfjedimaster
adobe/brackets	1013	Mon Jun 11 22:11:17 MDT 2012	njx	7	330	njx
adobe/brackets	966	Mon Jun 11 22:26:24 MDT 2012	peterflynn	1	330	peterflynn, redmunds
adobe/brackets	1029	Mon Jun 11 22:54:54 MDT 2012	joelrbrandt	9	330	joelrbrandt
adobe/brackets	1026	Mon Jun 11 23:47:30 MDT 2012	njx	4	330	njx
adobe/brackets	1025	Mon Jun 11 23:47:36 MDT 2012	njx	1	330	njx
adobe/brackets	1024	Mon Jun 11 23:47:43 MDT 2012	njx	1	330	njx
adobe/brackets	777	Tue Jun 12 00:40:11 MDT 2012	peterflynn	2	330	peterflynn, gruehle
adobe/brackets	179	Tue Jun 12 01:04:56 MDT 2012	njx	1	330	peterflynn, njx
adobe/brackets	561	Tue Jun 12 01:05:18 MDT 2012	njx	2	330	raymondlim, njx
adobe/brackets	608	Tue Jun 12 01:06:27 MDT 2012	peterflynn	1	330	peterflynn
adobe/brackets	1028	Tue Jun 12 17:32:08 MDT 2012	tvoliter	6	330	tvoliter
adobe/brackets	1031	Tue Jun 12 17:34:52 MDT 2012	njx	4	330	njx
adobe/brackets	1035	Tue Jun 12 17:37:53 MDT 2012	njx	1	330	njx
adobe/brackets	971	Tue Jun 12 18:59:28 MDT 2012	peterflynn	2	330	peterflynn, gruehle
adobe/brackets	959	Tue Jun 12 19:03:45 MDT 2012	tvoliter	3	330	redmunds, tvoliter
adobe/brackets	1035	Tue Jun 12 20:25:47 MDT 2012	njx	1	330	peterflynn, njx
adobe/brackets	1026	Tue Jun 12 22:05:30 MDT 2012	njx	1	330	redmunds, njx
adobe/brackets	1025	Tue Jun 12 22:06:04 MDT 2012	redmunds	1	330	redmunds, njx
adobe/brackets	1042	Wed Jun 13 17:55:18 MDT 2012	njx	3	330	njx
adobe/brackets	1030	Wed Jun 13 18:35:57 MDT 2012	njx	1	330	njx
adobe/brackets	1002	Wed Jun 13 21:22:22 MDT 2012	njx	1	330	redmunds, njx
adobe/brackets	1030	Wed Jun 13 23:26:12 MDT 2012	njx	1	330	peterflynn, njx
adobe/brackets	1046	Thu Jun 14 17:19:43 MDT 2012	njx	2	330	njx
