project	bugNumber	assignmentDate	ourTopRecommendedRealAssignee	ourTopRecommendedRealAssigneeRank	totalCommunityMembers	realAssigneesTillNow
adobe/brackets	19	Sat Dec 17 01:54:22 MST 2011	peterflynn	65	853	peterflynn
adobe/brackets	21	Tue Dec 20 20:34:43 MST 2011	gruehle	130	853	gruehle
adobe/brackets	31	Wed Dec 21 01:23:36 MST 2011	gruehle	2	853	gruehle
adobe/brackets	32	Wed Dec 21 18:59:13 MST 2011	gruehle	1	853	gruehle
adobe/brackets	41	Wed Jan 04 18:42:45 MST 2012	chrisbank	267	853	chrisbank
adobe/brackets	29	Wed Jan 11 18:05:54 MST 2012	tvoliter	606	853	tvoliter
adobe/brackets	68	Wed Jan 11 18:13:08 MST 2012	njx	498	853	njx
adobe/brackets	56	Wed Jan 11 20:00:23 MST 2012	gruehle	1	853	gruehle
adobe/brackets	63	Wed Jan 11 23:41:04 MST 2012	njx	4	853	njx
adobe/brackets	67	Thu Jan 12 00:37:01 MST 2012	njx	1	853	njx
adobe/brackets	50	Thu Jan 12 01:01:14 MST 2012	joelrbrandt	56	853	joelrbrandt
adobe/brackets	65	Fri Jan 13 23:20:58 MST 2012	jasonsanjose	281	853	jasonsanjose
adobe/brackets	64	Mon Jan 16 18:43:26 MST 2012	njx	2	853	njx
adobe/brackets	87	Mon Jan 16 23:08:13 MST 2012	peterflynn	7	853	peterflynn
adobe/brackets	86	Mon Jan 16 23:09:46 MST 2012	peterflynn	2	853	peterflynn
adobe/brackets	43	Tue Jan 17 19:42:51 MST 2012	jasonsanjose	5	853	jasonsanjose
adobe/brackets	80	Tue Jan 17 20:40:27 MST 2012	jasonsanjose	1	853	jasonsanjose
adobe/brackets	85	Thu Jan 19 02:17:53 MST 2012	tvoliter	5	853	tvoliter
adobe/brackets	72	Thu Jan 19 18:36:03 MST 2012	njx	3	853	njx
adobe/brackets	79	Thu Jan 19 18:39:43 MST 2012	redmunds	688	853	redmunds
adobe/brackets	26	Thu Jan 19 19:29:25 MST 2012	jasonsanjose	2	853	jasonsanjose
adobe/brackets	52	Thu Jan 19 22:40:43 MST 2012	peterflynn	6	853	peterflynn
adobe/brackets	60	Thu Jan 19 22:47:26 MST 2012	peterflynn	1	853	peterflynn
adobe/brackets	49	Thu Jan 19 23:04:01 MST 2012	peterflynn	1	853	peterflynn
adobe/brackets	77	Thu Jan 19 23:16:13 MST 2012	peterflynn	1	853	peterflynn
adobe/brackets	84	Fri Jan 20 01:18:18 MST 2012	njx	4	853	njx
adobe/brackets	84	Fri Jan 20 03:18:54 MST 2012	njx	1	853	njx
adobe/brackets	109	Fri Jan 20 18:08:33 MST 2012	jasonsanjose	3	853	jasonsanjose
adobe/brackets	121	Sat Jan 21 17:45:56 MST 2012	redmunds	6	853	redmunds
adobe/brackets	122	Sun Jan 22 00:14:21 MST 2012	tvoliter	6	853	tvoliter
adobe/brackets	30	Sun Jan 22 01:15:29 MST 2012	redmunds	3	853	redmunds
adobe/brackets	84	Sun Jan 22 21:29:38 MST 2012	njx	1	853	njx, joelrbrandt
adobe/brackets	112	Sun Jan 22 21:31:32 MST 2012	joelrbrandt	1	853	joelrbrandt
adobe/brackets	140	Fri Jan 27 00:55:09 MST 2012	tvoliter	3	853	tvoliter
adobe/brackets	153	Fri Jan 27 20:14:28 MST 2012	peterflynn	4	853	peterflynn
adobe/brackets	132	Fri Jan 27 21:42:40 MST 2012	joelrbrandt	1	853	joelrbrandt
adobe/brackets	130	Fri Jan 27 21:42:59 MST 2012	joelrbrandt	2	853	joelrbrandt
adobe/brackets	98	Sat Jan 28 00:58:38 MST 2012	peterflynn	1	853	peterflynn
adobe/brackets	152	Sat Jan 28 01:21:51 MST 2012	njx	3	853	njx
adobe/brackets	148	Mon Jan 30 19:59:01 MST 2012	jasonsanjose	6	853	jasonsanjose
adobe/brackets	153	Tue Jan 31 19:37:45 MST 2012	peterflynn	1	853	peterflynn, njx
adobe/brackets	163	Tue Jan 31 21:09:51 MST 2012	peterflynn	3	853	peterflynn
adobe/brackets	91	Wed Feb 01 23:33:58 MST 2012	gruehle	8	853	gruehle
adobe/brackets	168	Thu Feb 02 18:15:57 MST 2012	jlondon	357	853	jlondon
adobe/brackets	51	Fri Feb 03 20:34:06 MST 2012	jlondon	2	853	jlondon
adobe/brackets	105	Fri Feb 03 21:06:24 MST 2012	redmunds	5	853	redmunds
adobe/brackets	191	Sat Feb 04 01:06:10 MST 2012	peterflynn	4	853	peterflynn
adobe/brackets	172	Sat Feb 04 01:11:08 MST 2012	peterflynn	1	853	peterflynn
adobe/brackets	154	Sat Feb 04 01:13:56 MST 2012	peterflynn	1	853	peterflynn
adobe/brackets	127	Sat Feb 04 02:27:29 MST 2012	joelrbrandt	5	853	joelrbrandt
adobe/brackets	169	Sat Feb 04 20:00:07 MST 2012	njx	5	853	njx
adobe/brackets	136	Tue Feb 07 23:04:08 MST 2012	joelrbrandt	3	853	joelrbrandt
adobe/brackets	210	Wed Feb 08 17:51:25 MST 2012	tvoliter	6	853	tvoliter
adobe/brackets	219	Wed Feb 08 21:05:55 MST 2012	jasonsanjose	6	853	jasonsanjose
adobe/brackets	221	Wed Feb 08 23:26:42 MST 2012	tvoliter	1	853	tvoliter
adobe/brackets	220	Wed Feb 08 23:31:11 MST 2012	gruehle	7	853	gruehle
adobe/brackets	223	Wed Feb 08 23:57:45 MST 2012	jasonsanjose	7	853	jasonsanjose
adobe/brackets	204	Thu Feb 09 18:21:14 MST 2012	redmunds	8	853	redmunds
adobe/brackets	214	Thu Feb 09 18:22:33 MST 2012	redmunds	5	853	redmunds
adobe/brackets	140	Thu Feb 09 19:23:50 MST 2012	tvoliter	3	853	tvoliter
adobe/brackets	221	Thu Feb 09 21:37:44 MST 2012	tvoliter	1	853	tvoliter, jasonsanjose
adobe/brackets	205	Thu Feb 09 21:46:54 MST 2012	chrisbank	9	853	chrisbank
adobe/brackets	236	Fri Feb 10 00:52:27 MST 2012	jasonsanjose	3	853	jasonsanjose
adobe/brackets	205	Fri Feb 10 04:18:47 MST 2012	chrisbank	1	853	chrisbank, njx
adobe/brackets	203	Fri Feb 10 04:20:54 MST 2012	njx	1	853	njx
adobe/brackets	145	Fri Feb 10 04:40:35 MST 2012	njx	1	853	njx
adobe/brackets	144	Fri Feb 10 20:07:05 MST 2012	jasonsanjose	3	853	jasonsanjose
adobe/brackets	129	Tue Feb 14 00:29:20 MST 2012	njx	4	853	njx
adobe/brackets	142	Tue Feb 14 01:01:34 MST 2012	peterflynn	4	853	peterflynn
adobe/brackets	53	Tue Feb 14 01:21:00 MST 2012	peterflynn	3	853	peterflynn
adobe/brackets	150	Tue Feb 14 01:32:53 MST 2012	peterflynn	1	853	peterflynn
adobe/brackets	198	Tue Feb 14 01:36:36 MST 2012	peterflynn	1	853	peterflynn
adobe/brackets	212	Tue Feb 14 19:37:01 MST 2012	joelrbrandt	4	853	joelrbrandt
adobe/brackets	193	Tue Feb 14 21:44:48 MST 2012	njx	3	853	njx
adobe/brackets	38	Tue Feb 14 21:48:08 MST 2012	jasonsanjose	3	853	jasonsanjose
adobe/brackets	245	Tue Feb 14 21:51:33 MST 2012	njx	2	853	njx
adobe/brackets	260	Tue Feb 14 21:53:41 MST 2012	gruehle	7	853	gruehle
adobe/brackets	151	Tue Feb 14 22:15:03 MST 2012	tvoliter	6	853	tvoliter
adobe/brackets	187	Wed Feb 15 01:08:41 MST 2012	njx	2	853	njx
adobe/brackets	243	Wed Feb 15 05:08:05 MST 2012	gruehle	2	853	gruehle
adobe/brackets	164	Wed Feb 15 21:31:16 MST 2012	peterflynn	3	853	peterflynn
adobe/brackets	156	Thu Feb 16 01:41:43 MST 2012	peterflynn	1	853	peterflynn
adobe/brackets	197	Thu Feb 16 01:46:29 MST 2012	peterflynn	1	853	peterflynn
adobe/brackets	157	Thu Feb 16 02:03:01 MST 2012	peterflynn	1	853	peterflynn
adobe/brackets	155	Thu Feb 16 23:33:36 MST 2012	peterflynn	1	853	peterflynn
adobe/brackets	133	Fri Feb 17 19:23:33 MST 2012	njx	2	853	njx
adobe/brackets	251	Fri Feb 17 22:20:08 MST 2012	njx	2	853	njx
adobe/brackets	88	Fri Feb 17 22:52:48 MST 2012	peterflynn	1	853	peterflynn
adobe/brackets	76	Fri Feb 17 23:00:34 MST 2012	peterflynn	1	853	peterflynn
adobe/brackets	149	Fri Feb 17 23:48:52 MST 2012	peterflynn	1	853	peterflynn
adobe/brackets	99	Fri Feb 17 23:50:09 MST 2012	peterflynn	1	853	peterflynn
adobe/brackets	281	Tue Feb 21 19:03:57 MST 2012	gruehle	5	853	gruehle
adobe/brackets	138	Tue Feb 21 19:41:59 MST 2012	njx	2	853	njx
adobe/brackets	271	Wed Feb 22 23:06:24 MST 2012	njx	2	853	njx
adobe/brackets	314	Fri Feb 24 20:39:30 MST 2012	peterflynn	1	853	peterflynn
adobe/brackets	304	Tue Feb 28 18:50:57 MST 2012	jlondon	9	853	jlondon
adobe/brackets	316	Tue Feb 28 22:52:10 MST 2012	peterflynn	1	853	peterflynn
adobe/brackets	106	Tue Feb 28 23:44:40 MST 2012	njx	2	853	njx
adobe/brackets	272	Tue Feb 28 23:58:39 MST 2012	njx	2	853	njx
adobe/brackets	309	Wed Feb 29 01:38:22 MST 2012	njx	2	853	njx
adobe/brackets	103	Wed Feb 29 16:04:41 MST 2012	redmunds	6	853	redmunds
adobe/brackets	137	Thu Mar 01 00:18:30 MST 2012	njx	2	853	njx
adobe/brackets	344	Thu Mar 01 01:58:00 MST 2012	njx	2	853	njx
adobe/brackets	367	Thu Mar 01 23:17:32 MST 2012	redmunds	3	853	redmunds
adobe/brackets	356	Fri Mar 02 05:25:48 MST 2012	chrisbank	9	853	chrisbank
adobe/brackets	341	Fri Mar 02 07:21:32 MST 2012	njx	2	853	njx
adobe/brackets	345	Fri Mar 02 16:58:04 MST 2012	redmunds	4	853	redmunds
adobe/brackets	378	Fri Mar 02 22:46:49 MST 2012	njx	1	853	njx
adobe/brackets	366	Fri Mar 02 23:21:51 MST 2012	redmunds	2	853	redmunds
adobe/brackets	347	Fri Mar 02 23:25:57 MST 2012	redmunds	1	853	redmunds
adobe/brackets	343	Fri Mar 02 23:43:35 MST 2012	redmunds	1	853	redmunds
adobe/brackets	285	Fri Mar 02 23:55:39 MST 2012	redmunds	1	853	redmunds
adobe/brackets	102	Fri Mar 02 23:59:15 MST 2012	redmunds	1	853	redmunds
adobe/brackets	386	Sat Mar 03 00:06:54 MST 2012	redmunds	1	853	redmunds
adobe/brackets	349	Sat Mar 03 00:10:18 MST 2012	redmunds	1	853	redmunds
adobe/brackets	388	Sat Mar 03 00:13:45 MST 2012	jasonsanjose	6	853	jasonsanjose
adobe/brackets	385	Sat Mar 03 00:14:24 MST 2012	jasonsanjose	2	853	jasonsanjose
adobe/brackets	340	Sat Mar 03 00:20:00 MST 2012	njx	3	853	njx
adobe/brackets	387	Sat Mar 03 00:31:13 MST 2012	tvoliter	7	853	tvoliter
adobe/brackets	380	Sat Mar 03 00:34:31 MST 2012	tvoliter	1	853	tvoliter
adobe/brackets	338	Sat Mar 03 01:05:14 MST 2012	redmunds	3	853	redmunds
adobe/brackets	332	Sat Mar 03 01:14:54 MST 2012	jlondon	9	853	jlondon
adobe/brackets	375	Sat Mar 03 01:15:09 MST 2012	jasonsanjose	5	853	jasonsanjose
adobe/brackets	310	Sat Mar 03 01:15:10 MST 2012	jlondon	1	853	jlondon
adobe/brackets	390	Sat Mar 03 01:22:29 MST 2012	njx	3	853	njx
adobe/brackets	365	Sat Mar 03 02:10:08 MST 2012	gruehle	9	853	gruehle
adobe/brackets	339	Sat Mar 03 02:28:01 MST 2012	njx	2	853	njx
adobe/brackets	383	Sat Mar 03 20:44:22 MST 2012	redmunds	2	853	redmunds
adobe/brackets	317	Sun Mar 04 05:25:30 MST 2012	peterflynn	6	853	peterflynn
adobe/brackets	363	Sun Mar 04 16:43:21 MST 2012	tvoliter	4	853	tvoliter
adobe/brackets	329	Sun Mar 04 19:16:37 MST 2012	njx	3	853	njx
adobe/brackets	350	Sun Mar 04 22:21:51 MST 2012	peterflynn	4	853	peterflynn
adobe/brackets	313	Sun Mar 04 22:25:49 MST 2012	peterflynn	1	853	peterflynn
adobe/brackets	328	Sun Mar 04 22:33:43 MST 2012	peterflynn	1	853	peterflynn
adobe/brackets	406	Mon Mar 05 19:42:35 MST 2012	jlondon	8	853	jlondon
adobe/brackets	333	Mon Mar 05 19:43:30 MST 2012	jlondon	5	853	jlondon
adobe/brackets	330	Mon Mar 05 19:50:21 MST 2012	jlondon	1	853	jlondon
adobe/brackets	311	Mon Mar 05 19:51:35 MST 2012	jlondon	1	853	jlondon
adobe/brackets	295	Mon Mar 05 19:52:21 MST 2012	jlondon	1	853	jlondon
adobe/brackets	279	Mon Mar 05 20:00:23 MST 2012	jlondon	1	853	jlondon
adobe/brackets	264	Mon Mar 05 20:05:05 MST 2012	jlondon	1	853	jlondon
adobe/brackets	48	Mon Mar 05 20:10:03 MST 2012	jlondon	1	853	jlondon
adobe/brackets	394	Mon Mar 05 22:19:43 MST 2012	redmunds	5	853	redmunds
adobe/brackets	376	Wed Mar 07 19:30:30 MST 2012	tvoliter	5	853	tvoliter
adobe/brackets	283	Thu Mar 08 16:45:01 MST 2012	jasonsanjose	7	853	jasonsanjose
adobe/brackets	290	Thu Mar 08 18:49:44 MST 2012	peterflynn	1	853	peterflynn
adobe/brackets	252	Thu Mar 08 19:18:18 MST 2012	jasonsanjose	4	853	jasonsanjose
adobe/brackets	211	Thu Mar 08 20:51:09 MST 2012	njx	4	853	njx
adobe/brackets	404	Thu Mar 08 23:15:44 MST 2012	peterflynn	2	853	peterflynn
adobe/brackets	283	Fri Mar 09 00:17:00 MST 2012	jasonsanjose	1	853	jasonsanjose, gruehle
adobe/brackets	372	Fri Mar 09 00:19:47 MST 2012	peterflynn	1	853	peterflynn
adobe/brackets	412	Fri Mar 09 00:20:03 MST 2012	peterflynn	1	853	peterflynn
adobe/brackets	375	Fri Mar 09 04:52:46 MST 2012	jasonsanjose	4	853	jasonsanjose, jlondon
adobe/brackets	374	Fri Mar 09 04:54:39 MST 2012	jlondon	1	853	jlondon
adobe/brackets	362	Fri Mar 09 04:56:04 MST 2012	jlondon	1	853	jlondon
adobe/brackets	348	Fri Mar 09 04:57:03 MST 2012	jlondon	1	853	jlondon
adobe/brackets	346	Fri Mar 09 04:58:13 MST 2012	jlondon	1	853	jlondon
adobe/brackets	342	Fri Mar 09 04:59:46 MST 2012	jlondon	1	853	jlondon
adobe/brackets	337	Fri Mar 09 05:00:38 MST 2012	jlondon	1	853	jlondon
adobe/brackets	325	Fri Mar 09 05:04:57 MST 2012	jlondon	1	853	jlondon
adobe/brackets	303	Fri Mar 09 05:06:59 MST 2012	jlondon	1	853	jlondon
adobe/brackets	302	Fri Mar 09 05:07:45 MST 2012	jlondon	1	853	jlondon
adobe/brackets	301	Fri Mar 09 05:09:56 MST 2012	jlondon	1	853	jlondon
adobe/brackets	294	Fri Mar 09 05:11:34 MST 2012	jlondon	1	853	jlondon
adobe/brackets	288	Fri Mar 09 05:14:51 MST 2012	jlondon	1	853	jlondon
adobe/brackets	276	Fri Mar 09 05:16:05 MST 2012	jlondon	1	853	jlondon
adobe/brackets	274	Fri Mar 09 05:35:46 MST 2012	jlondon	1	853	jlondon
adobe/brackets	268	Fri Mar 09 05:36:49 MST 2012	jlondon	1	853	jlondon
adobe/brackets	267	Fri Mar 09 05:37:31 MST 2012	jlondon	1	853	jlondon
adobe/brackets	265	Fri Mar 09 05:39:23 MST 2012	jlondon	1	853	jlondon
adobe/brackets	181	Fri Mar 09 05:42:17 MST 2012	jlondon	1	853	jlondon
adobe/brackets	158	Fri Mar 09 05:44:46 MST 2012	jlondon	1	853	jlondon
adobe/brackets	143	Fri Mar 09 05:46:33 MST 2012	jlondon	1	853	jlondon
adobe/brackets	117	Fri Mar 09 05:47:22 MST 2012	jlondon	1	853	jlondon
adobe/brackets	111	Fri Mar 09 05:48:25 MST 2012	jlondon	1	853	jlondon
adobe/brackets	96	Fri Mar 09 05:49:52 MST 2012	jlondon	1	853	jlondon
adobe/brackets	369	Mon Mar 12 20:07:24 MDT 2012	njx	3	853	njx
adobe/brackets	162	Mon Mar 12 20:12:21 MDT 2012	njx	2	853	njx
adobe/brackets	416	Mon Mar 12 23:51:08 MDT 2012	peterflynn	3	853	peterflynn
adobe/brackets	413	Mon Mar 12 23:58:24 MDT 2012	peterflynn	3	853	peterflynn
adobe/brackets	402	Tue Mar 13 00:00:27 MDT 2012	peterflynn	1	853	peterflynn
adobe/brackets	216	Tue Mar 13 17:13:07 MDT 2012	peterflynn	1	853	peterflynn
adobe/brackets	368	Tue Mar 13 19:12:42 MDT 2012	tvoliter	4	853	tvoliter
adobe/brackets	6	Tue Mar 13 21:49:02 MDT 2012	njx	4	853	njx
adobe/brackets	115	Tue Mar 13 21:54:16 MDT 2012	njx	4	853	njx
adobe/brackets	119	Tue Mar 13 21:55:54 MDT 2012	njx	2	853	njx
adobe/brackets	139	Tue Mar 13 21:59:52 MDT 2012	njx	1	853	njx
adobe/brackets	18	Tue Mar 13 23:17:30 MDT 2012	njx	1	853	njx
adobe/brackets	370	Wed Mar 14 00:15:34 MDT 2012	njx	1	853	njx
adobe/brackets	433	Wed Mar 14 00:16:43 MDT 2012	njx	2	853	njx
adobe/brackets	446	Wed Mar 14 18:28:36 MDT 2012	njx	1	853	njx
adobe/brackets	426	Thu Mar 15 22:48:12 MDT 2012	peterflynn	2	853	peterflynn
adobe/brackets	420	Mon Mar 19 16:14:12 MDT 2012	jlondon	3	853	jlondon
adobe/brackets	418	Mon Mar 19 16:19:08 MDT 2012	jlondon	1	853	jlondon
adobe/brackets	462	Mon Mar 19 21:31:41 MDT 2012	redmunds	5	853	redmunds
adobe/brackets	229	Tue Mar 20 17:18:28 MDT 2012	gruehle	6	853	gruehle
adobe/brackets	454	Tue Mar 20 17:40:31 MDT 2012	njx	3	853	njx
adobe/brackets	213	Tue Mar 20 17:49:30 MDT 2012	njx	1	853	njx
adobe/brackets	217	Tue Mar 20 17:50:55 MDT 2012	njx	1	853	njx
adobe/brackets	238	Tue Mar 20 17:51:26 MDT 2012	njx	1	853	njx
adobe/brackets	266	Tue Mar 20 18:07:46 MDT 2012	njx	2	853	njx
adobe/brackets	269	Tue Mar 20 18:08:27 MDT 2012	njx	1	853	njx
adobe/brackets	273	Tue Mar 20 18:10:37 MDT 2012	njx	1	853	njx
adobe/brackets	248	Tue Mar 20 18:12:15 MDT 2012	jasonsanjose	8	853	jasonsanjose
adobe/brackets	291	Tue Mar 20 18:15:30 MDT 2012	njx	2	853	njx
adobe/brackets	324	Tue Mar 20 18:24:29 MDT 2012	njx	1	853	njx
adobe/brackets	352	Tue Mar 20 18:27:55 MDT 2012	njx	1	853	njx
adobe/brackets	254	Tue Mar 20 19:52:26 MDT 2012	gruehle	7	853	gruehle
adobe/brackets	146	Tue Mar 20 20:21:16 MDT 2012	njx	1	853	njx
adobe/brackets	263	Tue Mar 20 20:56:18 MDT 2012	njx	1	853	njx
adobe/brackets	405	Tue Mar 20 21:26:11 MDT 2012	redmunds	5	853	redmunds
adobe/brackets	192	Wed Mar 21 18:02:00 MDT 2012	njx	1	853	njx
adobe/brackets	460	Wed Mar 21 18:10:41 MDT 2012	jasonsanjose	7	853	jasonsanjose
adobe/brackets	468	Wed Mar 21 18:51:18 MDT 2012	jdiehl	48	853	jdiehl
adobe/brackets	440	Wed Mar 21 21:04:27 MDT 2012	tvoliter	8	853	tvoliter
adobe/brackets	253	Wed Mar 21 22:54:39 MDT 2012	peterflynn	4	853	peterflynn
adobe/brackets	471	Wed Mar 21 23:04:19 MDT 2012	peterflynn	1	853	peterflynn
adobe/brackets	444	Thu Mar 22 00:04:56 MDT 2012	peterflynn	2	853	peterflynn
adobe/brackets	427	Thu Mar 22 00:23:17 MDT 2012	jasonsanjose	4	853	jasonsanjose
adobe/brackets	100	Thu Mar 22 00:35:32 MDT 2012	peterflynn	1	853	peterflynn
adobe/brackets	414	Thu Mar 22 01:48:51 MDT 2012	jlondon	4	853	jlondon
adobe/brackets	298	Thu Mar 22 01:52:18 MDT 2012	jlondon	3	853	jlondon
adobe/brackets	297	Thu Mar 22 02:36:43 MDT 2012	jlondon	1	853	jlondon
adobe/brackets	278	Thu Mar 22 02:38:44 MDT 2012	jlondon	1	853	jlondon
adobe/brackets	269	Thu Mar 22 02:41:22 MDT 2012	jlondon	1	853	njx, jlondon
adobe/brackets	249	Thu Mar 22 02:42:35 MDT 2012	jlondon	1	853	jlondon
adobe/brackets	241	Thu Mar 22 02:45:11 MDT 2012	jlondon	1	853	jlondon
adobe/brackets	292	Fri Mar 23 22:03:06 MDT 2012	peterflynn	3	853	peterflynn
adobe/brackets	403	Fri Mar 23 22:06:27 MDT 2012	peterflynn	1	853	peterflynn
adobe/brackets	489	Tue Mar 27 16:16:23 MDT 2012	jasonsanjose	6	853	jasonsanjose
adobe/brackets	452	Tue Mar 27 17:40:27 MDT 2012	njx	4	853	njx
adobe/brackets	477	Tue Mar 27 17:49:13 MDT 2012	njx	4	853	njx
adobe/brackets	490	Tue Mar 27 17:54:56 MDT 2012	peterflynn	4	853	peterflynn
adobe/brackets	424	Thu Mar 29 01:14:31 MDT 2012	tvoliter	6	853	tvoliter
adobe/brackets	499	Thu Mar 29 23:26:08 MDT 2012	njx	1	853	njx
adobe/brackets	480	Fri Mar 30 01:08:26 MDT 2012	njx	1	853	njx
adobe/brackets	500	Fri Mar 30 01:09:03 MDT 2012	njx	1	853	njx
adobe/brackets	480	Fri Mar 30 18:56:22 MDT 2012	njx	1	853	peterflynn, njx
adobe/brackets	474	Fri Mar 30 23:11:25 MDT 2012	peterflynn	1	853	peterflynn
adobe/brackets	518	Mon Apr 02 19:48:37 MDT 2012	peterflynn	1	853	peterflynn
adobe/brackets	523	Tue Apr 03 08:23:09 MDT 2012	peterflynn	1	853	peterflynn
adobe/brackets	403	Tue Apr 03 23:27:42 MDT 2012	peterflynn	1	853	peterflynn, njx
adobe/brackets	461	Wed Apr 04 01:13:11 MDT 2012	peterflynn	2	853	peterflynn
adobe/brackets	524	Wed Apr 04 02:07:03 MDT 2012	raymondlim	578	853	raymondlim
adobe/brackets	491	Wed Apr 04 18:13:49 MDT 2012	jasonsanjose	6	853	jasonsanjose
adobe/brackets	536	Wed Apr 04 20:55:56 MDT 2012	gruehle	8	853	gruehle
adobe/brackets	527	Wed Apr 04 22:32:35 MDT 2012	raymondlim	6	853	raymondlim
adobe/brackets	562	Thu Apr 05 02:29:59 MDT 2012	gruehle	4	853	gruehle
adobe/brackets	542	Thu Apr 05 16:41:46 MDT 2012	raymondlim	5	853	raymondlim
adobe/brackets	520	Thu Apr 05 17:43:38 MDT 2012	njx	2	853	njx
adobe/brackets	543	Thu Apr 05 18:34:12 MDT 2012	raymondlim	1	853	raymondlim
adobe/brackets	545	Thu Apr 05 18:35:55 MDT 2012	raymondlim	1	853	raymondlim
adobe/brackets	550	Thu Apr 05 20:03:55 MDT 2012	peterflynn	2	853	peterflynn
adobe/brackets	554	Thu Apr 05 20:07:39 MDT 2012	peterflynn	1	853	peterflynn
adobe/brackets	493	Thu Apr 05 21:41:59 MDT 2012	jasonsanjose	4	853	jasonsanjose
adobe/brackets	532	Thu Apr 05 22:30:07 MDT 2012	njx	4	853	njx
adobe/brackets	537	Thu Apr 05 22:30:22 MDT 2012	njx	1	853	njx
adobe/brackets	534	Thu Apr 05 22:32:59 MDT 2012	njx	1	853	njx
adobe/brackets	461	Thu Apr 05 22:36:52 MDT 2012	peterflynn	2	853	peterflynn, jasonsanjose
adobe/brackets	546	Thu Apr 05 23:18:18 MDT 2012	raymondlim	3	853	raymondlim
adobe/brackets	483	Thu Apr 05 23:33:58 MDT 2012	tvoliter	8	853	tvoliter
adobe/brackets	559	Thu Apr 05 23:48:17 MDT 2012	njx	2	853	njx
adobe/brackets	579	Fri Apr 06 01:06:47 MDT 2012	njx	1	853	njx
adobe/brackets	560	Fri Apr 06 02:01:32 MDT 2012	raymondlim	5	853	raymondlim
adobe/brackets	538	Fri Apr 06 22:01:45 MDT 2012	peterflynn	3	853	peterflynn
adobe/brackets	587	Fri Apr 06 22:04:10 MDT 2012	raymondlim	3	853	raymondlim
adobe/brackets	582	Fri Apr 06 22:20:14 MDT 2012	raymondlim	1	853	raymondlim
adobe/brackets	572	Fri Apr 06 22:22:41 MDT 2012	raymondlim	1	853	raymondlim
adobe/brackets	539	Fri Apr 06 22:23:29 MDT 2012	raymondlim	1	853	raymondlim
adobe/brackets	571	Fri Apr 06 22:46:22 MDT 2012	njx	2	853	njx
adobe/brackets	593	Fri Apr 06 22:51:03 MDT 2012	njx	2	853	njx
adobe/brackets	589	Sat Apr 07 01:12:16 MDT 2012	njx	1	853	njx
adobe/brackets	533	Sat Apr 07 01:48:56 MDT 2012	njx	1	853	njx
adobe/brackets	579	Sat Apr 07 03:25:07 MDT 2012	njx	1	853	raymondlim, njx
adobe/brackets	533	Sat Apr 07 12:21:50 MDT 2012	njx	1	853	gruehle, njx
adobe/brackets	588	Sat Apr 07 15:35:12 MDT 2012	raymondlim	1	853	raymondlim
adobe/brackets	541	Sat Apr 07 15:36:10 MDT 2012	raymondlim	1	853	raymondlim
adobe/brackets	577	Sun Apr 08 04:15:25 MDT 2012	gruehle	4	853	gruehle
adobe/brackets	603	Sun Apr 08 18:45:51 MDT 2012	njx	3	853	njx
adobe/brackets	531	Mon Apr 09 04:32:11 MDT 2012	njx	1	853	njx
adobe/brackets	614	Wed Apr 11 17:31:41 MDT 2012	ryanstewart	687	853	ryanstewart
adobe/brackets	611	Thu Apr 12 03:54:42 MDT 2012	raymondlim	2	853	raymondlim
adobe/brackets	498	Thu Apr 12 04:03:28 MDT 2012	pthiess	465	853	pthiess
adobe/brackets	487	Thu Apr 12 04:04:17 MDT 2012	pthiess	1	853	pthiess
adobe/brackets	465	Thu Apr 12 04:04:42 MDT 2012	pthiess	3	853	pthiess
adobe/brackets	104	Fri Apr 13 00:40:02 MDT 2012	pthiess	1	853	pthiess
adobe/brackets	503	Fri Apr 13 00:44:13 MDT 2012	pthiess	1	853	pthiess
adobe/brackets	527	Fri Apr 13 00:56:58 MDT 2012	pthiess	1	853	raymondlim, pthiess
adobe/brackets	540	Fri Apr 13 01:05:24 MDT 2012	pthiess	2	853	pthiess
adobe/brackets	547	Fri Apr 13 01:10:54 MDT 2012	pthiess	1	853	pthiess
adobe/brackets	548	Fri Apr 13 01:18:06 MDT 2012	pthiess	1	853	pthiess
adobe/brackets	549	Fri Apr 13 01:21:37 MDT 2012	pthiess	1	853	pthiess
adobe/brackets	555	Fri Apr 13 01:29:23 MDT 2012	pthiess	1	853	pthiess
adobe/brackets	563	Fri Apr 13 01:44:57 MDT 2012	pthiess	1	853	pthiess
adobe/brackets	564	Fri Apr 13 01:49:57 MDT 2012	pthiess	1	853	pthiess
adobe/brackets	573	Fri Apr 13 01:52:28 MDT 2012	pthiess	1	853	pthiess
adobe/brackets	574	Fri Apr 13 01:54:29 MDT 2012	pthiess	1	853	pthiess
adobe/brackets	576	Fri Apr 13 01:56:38 MDT 2012	pthiess	1	853	pthiess
adobe/brackets	584	Fri Apr 13 01:58:14 MDT 2012	pthiess	1	853	pthiess
adobe/brackets	591	Fri Apr 13 16:33:38 MDT 2012	pthiess	1	853	pthiess
adobe/brackets	592	Fri Apr 13 16:39:10 MDT 2012	pthiess	1	853	pthiess
adobe/brackets	580	Fri Apr 13 19:04:33 MDT 2012	peterflynn	4	853	peterflynn
adobe/brackets	646	Tue Apr 17 18:44:33 MDT 2012	redmunds	9	853	redmunds
